arm,tpot_ms,cdf
1: no_redirect,0.000000000,0.003333333
1: no_redirect,0.000000000,0.006666667
1: no_redirect,0.000000000,0.010000000
1: no_redirect,19.173186000,0.013333333
1: no_redirect,19.591564000,0.016666667
1: no_redirect,19.974549000,0.020000000
1: no_redirect,20.585042000,0.023333333
1: no_redirect,20.901560000,0.026666667
1: no_redirect,21.426623000,0.030000000
1: no_redirect,21.560360000,0.033333333
1: no_redirect,21.563841000,0.036666667
1: no_redirect,21.605553000,0.040000000
1: no_redirect,22.140398000,0.043333333
1: no_redirect,22.347406000,0.046666667
1: no_redirect,22.587286000,0.050000000
1: no_redirect,22.877035000,0.053333333
1: no_redirect,22.992786000,0.056666667
1: no_redirect,23.106026000,0.060000000
1: no_redirect,23.980110000,0.063333333
1: no_redirect,23.988166000,0.066666667
1: no_redirect,24.270019000,0.070000000
1: no_redirect,24.315147000,0.073333333
1: no_redirect,24.565952000,0.076666667
1: no_redirect,24.574964000,0.080000000
1: no_redirect,24.585170000,0.083333333
1: no_redirect,24.616061000,0.086666667
1: no_redirect,24.774176000,0.090000000
1: no_redirect,24.809780000,0.093333333
1: no_redirect,24.817073000,0.096666667
1: no_redirect,24.889321000,0.100000000
1: no_redirect,24.940897000,0.103333333
1: no_redirect,24.987840000,0.106666667
1: no_redirect,25.018404000,0.110000000
1: no_redirect,25.045808000,0.113333333
1: no_redirect,25.137694000,0.116666667
1: no_redirect,25.151535000,0.120000000
1: no_redirect,25.194749000,0.123333333
1: no_redirect,25.227697000,0.126666667
1: no_redirect,25.257739000,0.130000000
1: no_redirect,25.317959000,0.133333333
1: no_redirect,25.380138000,0.136666667
1: no_redirect,25.466197000,0.140000000
1: no_redirect,25.470101000,0.143333333
1: no_redirect,25.482792000,0.146666667
1: no_redirect,25.697909000,0.150000000
1: no_redirect,25.741359000,0.153333333
1: no_redirect,25.756102000,0.156666667
1: no_redirect,25.846353000,0.160000000
1: no_redirect,25.902852000,0.163333333
1: no_redirect,25.970776000,0.166666667
1: no_redirect,25.984926000,0.170000000
1: no_redirect,26.240217000,0.173333333
1: no_redirect,26.283703000,0.176666667
1: no_redirect,26.459678000,0.180000000
1: no_redirect,26.491983000,0.183333333
1: no_redirect,26.683832000,0.186666667
1: no_redirect,26.731516000,0.190000000
1: no_redirect,26.787029000,0.193333333
1: no_redirect,26.842854000,0.196666667
1: no_redirect,26.905987000,0.200000000
1: no_redirect,26.952481000,0.203333333
1: no_redirect,27.121797000,0.206666667
1: no_redirect,27.153485000,0.210000000
1: no_redirect,27.371187000,0.213333333
1: no_redirect,27.422907000,0.216666667
1: no_redirect,27.610550000,0.220000000
1: no_redirect,27.658732000,0.223333333
1: no_redirect,27.712684000,0.226666667
1: no_redirect,27.714276000,0.230000000
1: no_redirect,27.773093000,0.233333333
1: no_redirect,27.838822000,0.236666667
1: no_redirect,27.869267000,0.240000000
1: no_redirect,27.926926000,0.243333333
1: no_redirect,28.004367000,0.246666667
1: no_redirect,28.060089000,0.250000000
1: no_redirect,28.061088000,0.253333333
1: no_redirect,28.065844000,0.256666667
1: no_redirect,28.085397000,0.260000000
1: no_redirect,28.100534000,0.263333333
1: no_redirect,28.149688000,0.266666667
1: no_redirect,28.257693000,0.270000000
1: no_redirect,28.425802000,0.273333333
1: no_redirect,28.517582000,0.276666667
1: no_redirect,28.615325000,0.280000000
1: no_redirect,28.823326000,0.283333333
1: no_redirect,28.832814000,0.286666667
1: no_redirect,28.983816000,0.290000000
1: no_redirect,29.036971000,0.293333333
1: no_redirect,29.041205000,0.296666667
1: no_redirect,29.065147000,0.300000000
1: no_redirect,29.082662000,0.303333333
1: no_redirect,29.105071000,0.306666667
1: no_redirect,29.169851000,0.310000000
1: no_redirect,29.257681000,0.313333333
1: no_redirect,29.344782000,0.316666667
1: no_redirect,29.429135000,0.320000000
1: no_redirect,29.794703000,0.323333333
