arm,tpot_ms,cdf
1: no_redirect,0.000000000,0.003333333
1: no_redirect,0.000000000,0.006666667
1: no_redirect,0.000000000,0.010000000
1: no_redirect,19.164954000,0.013333333
1: no_redirect,20.088305000,0.016666667
1: no_redirect,21.046701000,0.020000000
1: no_redirect,21.209753000,0.023333333
1: no_redirect,21.629085000,0.026666667
1: no_redirect,21.637866000,0.030000000
1: no_redirect,21.712471000,0.033333333
1: no_redirect,21.986078000,0.036666667
1: no_redirect,22.384937000,0.040000000
1: no_redirect,22.545238000,0.043333333
1: no_redirect,22.660433000,0.046666667
1: no_redirect,22.852145000,0.050000000
1: no_redirect,23.792525000,0.053333333
1: no_redirect,24.206405000,0.056666667
1: no_redirect,24.262239000,0.060000000
1: no_redirect,24.454810000,0.063333333
1: no_redirect,24.522219000,0.066666667
1: no_redirect,24.532539000,0.070000000
1: no_redirect,24.552791000,0.073333333
1: no_redirect,24.642606000,0.076666667
1: no_redirect,24.855134000,0.080000000
1: no_redirect,25.192873000,0.083333333
1: no_redirect,25.324255000,0.086666667
1: no_redirect,25.332857000,0.090000000
1: no_redirect,25.373835000,0.093333333
1: no_redirect,25.433594000,0.096666667
1: no_redirect,25.465641000,0.100000000
1: no_redirect,25.561982000,0.103333333
1: no_redirect,25.637861000,0.106666667
1: no_redirect,25.665474000,0.110000000
1: no_redirect,25.717697000,0.113333333
1: no_redirect,25.726981000,0.116666667
1: no_redirect,25.851160000,0.120000000
1: no_redirect,25.899213000,0.123333333
1: no_redirect,25.959042000,0.126666667
1: no_redirect,26.093562000,0.130000000
1: no_redirect,26.099362000,0.133333333
1: no_redirect,26.384457000,0.136666667
1: no_redirect,26.408476000,0.140000000
1: no_redirect,26.545119000,0.143333333
1: no_redirect,26.590556000,0.146666667
1: no_redirect,26.631327000,0.150000000
1: no_redirect,26.744808000,0.153333333
1: no_redirect,26.824238000,0.156666667
1: no_redirect,26.935524000,0.160000000
1: no_redirect,26.978014000,0.163333333
1: no_redirect,26.985320000,0.166666667
1: no_redirect,27.138755000,0.170000000
1: no_redirect,27.147236000,0.173333333
1: no_redirect,27.244579000,0.176666667
1: no_redirect,27.254511000,0.180000000
1: no_redirect,27.445549000,0.183333333
1: no_redirect,27.463627000,0.186666667
1: no_redirect,27.634574000,0.190000000
1: no_redirect,27.644831000,0.193333333
1: no_redirect,27.726303000,0.196666667
1: no_redirect,27.772910000,0.200000000
1: no_redirect,27.881588000,0.203333333
1: no_redirect,27.901022000,0.206666667
1: no_redirect,27.905170000,0.210000000
1: no_redirect,27.940414000,0.213333333
1: no_redirect,27.966620000,0.216666667
1: no_redirect,27.980712000,0.220000000
1: no_redirect,28.017634000,0.223333333
1: no_redirect,28.027811000,0.226666667
1: no_redirect,28.164388000,0.230000000
1: no_redirect,28.202566000,0.233333333
1: no_redirect,28.352041000,0.236666667
1: no_redirect,28.383475000,0.240000000
1: no_redirect,28.391377000,0.243333333
1: no_redirect,28.401738000,0.246666667
1: no_redirect,28.469447000,0.250000000
1: no_redirect,28.502264000,0.253333333
1: no_redirect,28.528050000,0.256666667
1: no_redirect,28.541972000,0.260000000
1: no_redirect,28.627368000,0.263333333
1: no_redirect,28.649414000,0.266666667
1: no_redirect,28.942382000,0.270000000
1: no_redirect,28.960634000,0.273333333
1: no_redirect,28.978564000,0.276666667
1: no_redirect,29.005252000,0.280000000
1: no_redirect,29.065676000,0.283333333
1: no_redirect,29.100017000,0.286666667
1: no_redirect,29.117965000,0.290000000
1: no_redirect,29.152059000,0.293333333
1: no_redirect,29.225627000,0.296666667
1: no_redirect,29.273899000,0.300000000
1: no_redirect,29.285617000,0.303333333
1: no_redirect,29.385877000,0.306666667
1: no_redirect,29.520801000,0.310000000
1: no_redirect,29.540363000,0.313333333
1: no_redirect,29.769868000,0.316666667
1: no_redirect,29.821161000,0.320000000
1: no_redirect,29.976288000,0.323333333
