arm,tpot_ms,cdf
1: no_redirect,0.000000000,0.003333333
1: no_redirect,0.000000000,0.006666667
1: no_redirect,0.000000000,0.010000000
1: no_redirect,17.105894000,0.013333333
1: no_redirect,17.146716000,0.016666667
1: no_redirect,17.154210000,0.020000000
1: no_redirect,17.942906000,0.023333333
1: no_redirect,18.039383000,0.026666667
1: no_redirect,18.059753000,0.030000000
1: no_redirect,18.139693000,0.033333333
1: no_redirect,18.402677000,0.036666667
1: no_redirect,18.454976000,0.040000000
1: no_redirect,18.456797000,0.043333333
1: no_redirect,18.691247000,0.046666667
1: no_redirect,18.709135000,0.050000000
1: no_redirect,18.893226000,0.053333333
1: no_redirect,18.911830000,0.056666667
1: no_redirect,18.989005000,0.060000000
1: no_redirect,19.003824000,0.063333333
1: no_redirect,19.006914000,0.066666667
1: no_redirect,19.010407000,0.070000000
1: no_redirect,19.162919000,0.073333333
1: no_redirect,19.174354000,0.076666667
1: no_redirect,19.201801000,0.080000000
1: no_redirect,19.231477000,0.083333333
1: no_redirect,19.358631000,0.086666667
1: no_redirect,19.393778000,0.090000000
1: no_redirect,19.532846000,0.093333333
1: no_redirect,19.583555000,0.096666667
1: no_redirect,19.589521000,0.100000000
1: no_redirect,19.671379000,0.103333333
1: no_redirect,19.683000000,0.106666667
1: no_redirect,19.683329000,0.110000000
1: no_redirect,19.683967000,0.113333333
1: no_redirect,19.701558000,0.116666667
1: no_redirect,19.717157000,0.120000000
1: no_redirect,19.825285000,0.123333333
1: no_redirect,19.883058000,0.126666667
1: no_redirect,19.892745000,0.130000000
1: no_redirect,20.109752000,0.133333333
1: no_redirect,20.125291000,0.136666667
1: no_redirect,20.199065000,0.140000000
1: no_redirect,20.269815000,0.143333333
1: no_redirect,20.281752000,0.146666667
1: no_redirect,20.295294000,0.150000000
1: no_redirect,20.344884000,0.153333333
1: no_redirect,20.386809000,0.156666667
1: no_redirect,20.406014000,0.160000000
1: no_redirect,20.444741000,0.163333333
1: no_redirect,20.507711000,0.166666667
1: no_redirect,20.524078000,0.170000000
1: no_redirect,20.542936000,0.173333333
1: no_redirect,20.552344000,0.176666667
1: no_redirect,20.553358000,0.180000000
1: no_redirect,20.629320000,0.183333333
1: no_redirect,20.637462000,0.186666667
1: no_redirect,20.702611000,0.190000000
1: no_redirect,20.707336000,0.193333333
1: no_redirect,20.710887000,0.196666667
1: no_redirect,20.732952000,0.200000000
1: no_redirect,20.758081000,0.203333333
1: no_redirect,20.797191000,0.206666667
1: no_redirect,20.906928000,0.210000000
1: no_redirect,20.912889000,0.213333333
1: no_redirect,20.957643000,0.216666667
1: no_redirect,20.989737000,0.220000000
1: no_redirect,21.011593000,0.223333333
1: no_redirect,21.037268000,0.226666667
1: no_redirect,21.042248000,0.230000000
1: no_redirect,21.064716000,0.233333333
1: no_redirect,21.071922000,0.236666667
1: no_redirect,21.107336000,0.240000000
1: no_redirect,21.129716000,0.243333333
1: no_redirect,21.159187000,0.246666667
1: no_redirect,21.205337000,0.250000000
1: no_redirect,21.233626000,0.253333333
1: no_redirect,21.309874000,0.256666667
1: no_redirect,21.370938000,0.260000000
1: no_redirect,21.377977000,0.263333333
1: no_redirect,21.394499000,0.266666667
1: no_redirect,21.508345000,0.270000000
1: no_redirect,21.534251000,0.273333333
1: no_redirect,21.536699000,0.276666667
1: no_redirect,21.543064000,0.280000000
1: no_redirect,21.553510000,0.283333333
1: no_redirect,21.611426000,0.286666667
1: no_redirect,21.634979000,0.290000000
1: no_redirect,21.653613000,0.293333333
1: no_redirect,21.688934000,0.296666667
1: no_redirect,21.705793000,0.300000000
1: no_redirect,21.771027000,0.303333333
1: no_redirect,21.784411000,0.306666667
1: no_redirect,21.791984000,0.310000000
1: no_redirect,21.793476000,0.313333333
1: no_redirect,21.838421000,0.316666667
1: no_redirect,21.845350000,0.320000000
1: no_redirect,21.878734000,0.323333333
