arm,tpot_ms,cdf
1: no_redirect,0.000000000,0.003333333
1: no_redirect,0.000000000,0.006666667
1: no_redirect,0.000000000,0.010000000
1: no_redirect,18.555493000,0.013333333
1: no_redirect,18.677692000,0.016666667
1: no_redirect,18.827482000,0.020000000
1: no_redirect,18.847165000,0.023333333
1: no_redirect,18.932081000,0.026666667
1: no_redirect,19.169468000,0.030000000
1: no_redirect,19.299036000,0.033333333
1: no_redirect,19.468594000,0.036666667
1: no_redirect,20.085292000,0.040000000
1: no_redirect,20.388960000,0.043333333
1: no_redirect,20.644052000,0.046666667
1: no_redirect,21.094267000,0.050000000
1: no_redirect,21.128418000,0.053333333
1: no_redirect,21.221800000,0.056666667
1: no_redirect,21.227801000,0.060000000
1: no_redirect,21.333072000,0.063333333
1: no_redirect,21.370382000,0.066666667
1: no_redirect,21.414893000,0.070000000
1: no_redirect,21.444603000,0.073333333
1: no_redirect,21.450229000,0.076666667
1: no_redirect,21.457850000,0.080000000
1: no_redirect,21.587332000,0.083333333
1: no_redirect,21.719693000,0.086666667
1: no_redirect,21.760054000,0.090000000
1: no_redirect,21.783738000,0.093333333
1: no_redirect,21.858783000,0.096666667
1: no_redirect,21.877366000,0.100000000
1: no_redirect,21.891536000,0.103333333
1: no_redirect,21.903769000,0.106666667
1: no_redirect,21.908570000,0.110000000
1: no_redirect,21.914470000,0.113333333
1: no_redirect,21.955242000,0.116666667
1: no_redirect,21.957914000,0.120000000
1: no_redirect,21.973742000,0.123333333
1: no_redirect,21.981435000,0.126666667
1: no_redirect,21.990093000,0.130000000
1: no_redirect,21.997188000,0.133333333
1: no_redirect,22.007049000,0.136666667
1: no_redirect,22.022434000,0.140000000
1: no_redirect,22.041566000,0.143333333
1: no_redirect,22.076932000,0.146666667
1: no_redirect,22.078824000,0.150000000
1: no_redirect,22.088990000,0.153333333
1: no_redirect,22.111114000,0.156666667
1: no_redirect,22.132948000,0.160000000
1: no_redirect,22.138634000,0.163333333
1: no_redirect,22.160186000,0.166666667
1: no_redirect,22.191695000,0.170000000
1: no_redirect,22.214719000,0.173333333
1: no_redirect,22.273234000,0.176666667
1: no_redirect,22.278827000,0.180000000
1: no_redirect,22.298862000,0.183333333
1: no_redirect,22.326632000,0.186666667
1: no_redirect,22.340822000,0.190000000
1: no_redirect,22.390682000,0.193333333
1: no_redirect,22.476740000,0.196666667
1: no_redirect,22.616363000,0.200000000
1: no_redirect,22.648528000,0.203333333
1: no_redirect,22.687202000,0.206666667
1: no_redirect,22.709653000,0.210000000
1: no_redirect,22.862416000,0.213333333
1: no_redirect,22.870880000,0.216666667
1: no_redirect,22.903470000,0.220000000
1: no_redirect,23.017196000,0.223333333
1: no_redirect,23.324791000,0.226666667
1: no_redirect,23.347895000,0.230000000
1: no_redirect,23.397959000,0.233333333
1: no_redirect,23.402647000,0.236666667
1: no_redirect,23.465009000,0.240000000
1: no_redirect,23.504825000,0.243333333
1: no_redirect,23.583605000,0.246666667
1: no_redirect,23.585290000,0.250000000
1: no_redirect,23.590780000,0.253333333
1: no_redirect,23.594908000,0.256666667
1: no_redirect,23.599226000,0.260000000
1: no_redirect,23.666431000,0.263333333
1: no_redirect,23.707417000,0.266666667
1: no_redirect,23.713747000,0.270000000
1: no_redirect,23.722801000,0.273333333
1: no_redirect,23.779947000,0.276666667
1: no_redirect,23.822534000,0.280000000
1: no_redirect,23.906823000,0.283333333
1: no_redirect,23.919279000,0.286666667
1: no_redirect,23.925445000,0.290000000
1: no_redirect,24.038741000,0.293333333
1: no_redirect,24.104791000,0.296666667
1: no_redirect,24.132347000,0.300000000
1: no_redirect,24.151054000,0.303333333
1: no_redirect,24.205438000,0.306666667
1: no_redirect,24.269858000,0.310000000
1: no_redirect,24.280176000,0.313333333
1: no_redirect,24.351158000,0.316666667
1: no_redirect,24.425549000,0.320000000
1: no_redirect,24.427871000,0.323333333
