arm,tpot_ms,cdf
1: no_redirect,0.000000000,0.003333333
1: no_redirect,0.000000000,0.006666667
1: no_redirect,0.000000000,0.010000000
1: no_redirect,18.458770000,0.013333333
1: no_redirect,18.635837000,0.016666667
1: no_redirect,18.982928000,0.020000000
1: no_redirect,19.053595000,0.023333333
1: no_redirect,19.179451000,0.026666667
1: no_redirect,19.179520000,0.030000000
1: no_redirect,19.395110000,0.033333333
1: no_redirect,19.599187000,0.036666667
1: no_redirect,19.767847000,0.040000000
1: no_redirect,19.883999000,0.043333333
1: no_redirect,20.355073000,0.046666667
1: no_redirect,20.673059000,0.050000000
1: no_redirect,20.886317000,0.053333333
1: no_redirect,20.991430000,0.056666667
1: no_redirect,21.147957000,0.060000000
1: no_redirect,21.154872000,0.063333333
1: no_redirect,21.179370000,0.066666667
1: no_redirect,21.278561000,0.070000000
1: no_redirect,21.281895000,0.073333333
1: no_redirect,21.342793000,0.076666667
1: no_redirect,21.527300000,0.080000000
1: no_redirect,21.539389000,0.083333333
1: no_redirect,21.621046000,0.086666667
1: no_redirect,21.626366000,0.090000000
1: no_redirect,21.636234000,0.093333333
1: no_redirect,21.844096000,0.096666667
1: no_redirect,21.876073000,0.100000000
1: no_redirect,21.878650000,0.103333333
1: no_redirect,21.887354000,0.106666667
1: no_redirect,21.895927000,0.110000000
1: no_redirect,21.901189000,0.113333333
1: no_redirect,21.905052000,0.116666667
1: no_redirect,21.905113000,0.120000000
1: no_redirect,21.925386000,0.123333333
1: no_redirect,21.929289000,0.126666667
1: no_redirect,21.931295000,0.130000000
1: no_redirect,21.959942000,0.133333333
1: no_redirect,21.964602000,0.136666667
1: no_redirect,21.967830000,0.140000000
1: no_redirect,21.981876000,0.143333333
1: no_redirect,21.985952000,0.146666667
1: no_redirect,21.988558000,0.150000000
1: no_redirect,21.991762000,0.153333333
1: no_redirect,22.001544000,0.156666667
1: no_redirect,22.005982000,0.160000000
1: no_redirect,22.033561000,0.163333333
1: no_redirect,22.055861000,0.166666667
1: no_redirect,22.118118000,0.170000000
1: no_redirect,22.124650000,0.173333333
1: no_redirect,22.133498000,0.176666667
1: no_redirect,22.140726000,0.180000000
1: no_redirect,22.175102000,0.183333333
1: no_redirect,22.176701000,0.186666667
1: no_redirect,22.253064000,0.190000000
1: no_redirect,22.259056000,0.193333333
1: no_redirect,22.269161000,0.196666667
1: no_redirect,22.271530000,0.200000000
1: no_redirect,22.285884000,0.203333333
1: no_redirect,22.292874000,0.206666667
1: no_redirect,22.352534000,0.210000000
1: no_redirect,22.370602000,0.213333333
1: no_redirect,22.373669000,0.216666667
1: no_redirect,22.408416000,0.220000000
1: no_redirect,22.414597000,0.223333333
1: no_redirect,22.435080000,0.226666667
1: no_redirect,22.549724000,0.230000000
1: no_redirect,22.603270000,0.233333333
1: no_redirect,22.613020000,0.236666667
1: no_redirect,22.652295000,0.240000000
1: no_redirect,22.684461000,0.243333333
1: no_redirect,22.892626000,0.246666667
1: no_redirect,22.940968000,0.250000000
1: no_redirect,23.098049000,0.253333333
1: no_redirect,23.147200000,0.256666667
1: no_redirect,23.350695000,0.260000000
1: no_redirect,23.364939000,0.263333333
1: no_redirect,23.462038000,0.266666667
1: no_redirect,23.467003000,0.270000000
1: no_redirect,23.597461000,0.273333333
1: no_redirect,23.715931000,0.276666667
1: no_redirect,23.762278000,0.280000000
1: no_redirect,23.783284000,0.283333333
1: no_redirect,23.797416000,0.286666667
1: no_redirect,23.825735000,0.290000000
1: no_redirect,23.869892000,0.293333333
1: no_redirect,23.955443000,0.296666667
1: no_redirect,23.967484000,0.300000000
1: no_redirect,23.987109000,0.303333333
1: no_redirect,24.068317000,0.306666667
1: no_redirect,24.125390000,0.310000000
1: no_redirect,24.155733000,0.313333333
1: no_redirect,24.175477000,0.316666667
1: no_redirect,24.178230000,0.320000000
1: no_redirect,24.210267000,0.323333333
