arm,tpot_ms,cdf
1: no_redirect,0.000000000,0.003333333
1: no_redirect,0.000000000,0.006666667
1: no_redirect,0.000000000,0.010000000
1: no_redirect,18.524363000,0.013333333
1: no_redirect,18.791711000,0.016666667
1: no_redirect,18.941319000,0.020000000
1: no_redirect,18.978323000,0.023333333
1: no_redirect,19.173186000,0.026666667
1: no_redirect,19.259193000,0.030000000
1: no_redirect,19.330720000,0.033333333
1: no_redirect,19.337010000,0.036666667
1: no_redirect,19.591564000,0.040000000
1: no_redirect,20.049590000,0.043333333
1: no_redirect,20.462278000,0.046666667
1: no_redirect,21.013067000,0.050000000
1: no_redirect,21.019992000,0.053333333
1: no_redirect,21.163584000,0.056666667
1: no_redirect,21.184703000,0.060000000
1: no_redirect,21.191258000,0.063333333
1: no_redirect,21.202798000,0.066666667
1: no_redirect,21.229424000,0.070000000
1: no_redirect,21.258698000,0.073333333
1: no_redirect,21.358303000,0.076666667
1: no_redirect,21.375672000,0.080000000
1: no_redirect,21.504181000,0.083333333
1: no_redirect,21.566396000,0.086666667
1: no_redirect,21.674479000,0.090000000
1: no_redirect,21.743322000,0.093333333
1: no_redirect,21.825223000,0.096666667
1: no_redirect,21.861885000,0.100000000
1: no_redirect,21.873878000,0.103333333
1: no_redirect,21.887942000,0.106666667
1: no_redirect,21.900074000,0.110000000
1: no_redirect,21.903769000,0.113333333
1: no_redirect,21.911897000,0.116666667
1: no_redirect,21.931264000,0.120000000
1: no_redirect,21.951858000,0.123333333
1: no_redirect,21.965888000,0.126666667
1: no_redirect,21.968252000,0.130000000
1: no_redirect,21.973555000,0.133333333
1: no_redirect,21.980435000,0.136666667
1: no_redirect,21.982677000,0.140000000
1: no_redirect,22.026505000,0.143333333
1: no_redirect,22.054364000,0.146666667
1: no_redirect,22.054401000,0.150000000
1: no_redirect,22.068022000,0.153333333
1: no_redirect,22.110298000,0.156666667
1: no_redirect,22.130602000,0.160000000
1: no_redirect,22.131057000,0.163333333
1: no_redirect,22.186050000,0.166666667
1: no_redirect,22.186701000,0.170000000
1: no_redirect,22.259038000,0.173333333
1: no_redirect,22.263892000,0.176666667
1: no_redirect,22.264063000,0.180000000
1: no_redirect,22.269962000,0.183333333
1: no_redirect,22.291313000,0.186666667
1: no_redirect,22.305561000,0.190000000
1: no_redirect,22.371875000,0.193333333
1: no_redirect,22.384352000,0.196666667
1: no_redirect,22.384759000,0.200000000
1: no_redirect,22.424576000,0.203333333
1: no_redirect,22.455398000,0.206666667
1: no_redirect,22.589158000,0.210000000
1: no_redirect,22.666435000,0.213333333
1: no_redirect,22.708188000,0.216666667
1: no_redirect,22.713129000,0.220000000
1: no_redirect,22.728173000,0.223333333
1: no_redirect,22.820885000,0.226666667
1: no_redirect,22.842780000,0.230000000
1: no_redirect,22.978860000,0.233333333
1: no_redirect,23.112863000,0.236666667
1: no_redirect,23.169778000,0.240000000
1: no_redirect,23.409071000,0.243333333
1: no_redirect,23.462555000,0.246666667
1: no_redirect,23.508928000,0.250000000
1: no_redirect,23.545115000,0.253333333
1: no_redirect,23.570675000,0.256666667
1: no_redirect,23.587020000,0.260000000
1: no_redirect,23.603330000,0.263333333
1: no_redirect,23.615192000,0.266666667
1: no_redirect,23.733418000,0.270000000
1: no_redirect,23.772760000,0.273333333
1: no_redirect,23.773323000,0.276666667
1: no_redirect,23.808924000,0.280000000
1: no_redirect,23.816316000,0.283333333
1: no_redirect,23.872374000,0.286666667
1: no_redirect,23.952205000,0.290000000
1: no_redirect,24.058792000,0.293333333
1: no_redirect,24.061826000,0.296666667
1: no_redirect,24.092538000,0.300000000
1: no_redirect,24.096978000,0.303333333
1: no_redirect,24.149944000,0.306666667
1: no_redirect,24.173847000,0.310000000
1: no_redirect,24.227996000,0.313333333
1: no_redirect,24.248935000,0.316666667
1: no_redirect,24.319029000,0.320000000
1: no_redirect,24.328176000,0.323333333
