arm,ttft_ms,cdf
1: no_redirect,171.076409000,0.003333333
1: no_redirect,183.256376000,0.006666667
1: no_redirect,184.296507000,0.010000000
1: no_redirect,184.694905000,0.013333333
1: no_redirect,188.380808000,0.016666667
1: no_redirect,188.601282000,0.020000000
1: no_redirect,190.782246000,0.023333333
1: no_redirect,195.656668000,0.026666667
1: no_redirect,200.959583000,0.030000000
1: no_redirect,213.704002000,0.033333333
1: no_redirect,217.915818000,0.036666667
1: no_redirect,220.767543000,0.040000000
1: no_redirect,223.054972000,0.043333333
1: no_redirect,231.069393000,0.046666667
1: no_redirect,236.484544000,0.050000000
1: no_redirect,243.027819000,0.053333333
1: no_redirect,267.204441000,0.056666667
1: no_redirect,297.450401000,0.060000000
1: no_redirect,327.449002000,0.063333333
1: no_redirect,332.460546000,0.066666667
1: no_redirect,345.375289000,0.070000000
1: no_redirect,366.898454000,0.073333333
1: no_redirect,370.839917000,0.076666667
1: no_redirect,373.575847000,0.080000000
1: no_redirect,380.241960000,0.083333333
1: no_redirect,402.025718000,0.086666667
1: no_redirect,407.319681000,0.090000000
1: no_redirect,413.034949000,0.093333333
1: no_redirect,425.171665000,0.096666667
1: no_redirect,425.211079000,0.100000000
1: no_redirect,437.826920000,0.103333333
1: no_redirect,449.854156000,0.106666667
1: no_redirect,486.722589000,0.110000000
1: no_redirect,488.953985000,0.113333333
1: no_redirect,500.763281000,0.116666667
1: no_redirect,503.286299000,0.120000000
1: no_redirect,504.845056000,0.123333333
1: no_redirect,531.536149000,0.126666667
1: no_redirect,532.937686000,0.130000000
1: no_redirect,538.420679000,0.133333333
1: no_redirect,543.573075000,0.136666667
1: no_redirect,544.904114000,0.140000000
1: no_redirect,558.037057000,0.143333333
1: no_redirect,572.056348000,0.146666667
1: no_redirect,580.623765000,0.150000000
1: no_redirect,595.301713000,0.153333333
1: no_redirect,603.441252000,0.156666667
1: no_redirect,625.825201000,0.160000000
1: no_redirect,631.457999000,0.163333333
1: no_redirect,633.920220000,0.166666667
1: no_redirect,641.849052000,0.170000000
1: no_redirect,667.004586000,0.173333333
1: no_redirect,672.020392000,0.176666667
1: no_redirect,672.127028000,0.180000000
1: no_redirect,695.006042000,0.183333333
1: no_redirect,717.576937000,0.186666667
1: no_redirect,720.828127000,0.190000000
1: no_redirect,726.532058000,0.193333333
1: no_redirect,730.195251000,0.196666667
1: no_redirect,748.099009000,0.200000000
1: no_redirect,762.903472000,0.203333333
1: no_redirect,794.468394000,0.206666667
1: no_redirect,803.371161000,0.210000000
1: no_redirect,808.793862000,0.213333333
1: no_redirect,825.739170000,0.216666667
1: no_redirect,851.349081000,0.220000000
1: no_redirect,860.499708000,0.223333333
1: no_redirect,877.998486000,0.226666667
1: no_redirect,881.495766000,0.230000000
1: no_redirect,911.505342000,0.233333333
1: no_redirect,923.774917000,0.236666667
1: no_redirect,932.860471000,0.240000000
1: no_redirect,969.593763000,0.243333333
1: no_redirect,972.303442000,0.246666667
1: no_redirect,980.749069000,0.250000000
1: no_redirect,991.869716000,0.253333333
1: no_redirect,1008.057800000,0.256666667
1: no_redirect,1029.131816000,0.260000000
1: no_redirect,1036.855495000,0.263333333
1: no_redirect,1038.146584000,0.266666667
1: no_redirect,1057.979213000,0.270000000
1: no_redirect,1073.595194000,0.273333333
1: no_redirect,1079.883424000,0.276666667
1: no_redirect,1134.121578000,0.280000000
1: no_redirect,1142.638486000,0.283333333
1: no_redirect,1149.813695000,0.286666667
1: no_redirect,1170.149428000,0.290000000
1: no_redirect,1190.853751000,0.293333333
1: no_redirect,1197.600594000,0.296666667
1: no_redirect,1223.717996000,0.300000000
1: no_redirect,1233.364758000,0.303333333
1: no_redirect,1233.619162000,0.306666667
1: no_redirect,1287.334258000,0.310000000
1: no_redirect,1287.337951000,0.313333333
1: no_redirect,1353.799523000,0.316666667
1: no_redirect,1375.951269000,0.320000000
1: no_redirect,1443.382673000,0.323333333
1: no_redirect,1523.908657000,0.326666667
1: no_redirect,1557.011186000,0.330000000
1: no_redirect,1625.258480000,0.333333333
1: no_redirect,1626.742750000,0.336666667
1: no_redirect,1660.830627000,0.340000000
1: no_redirect,1696.057471000,0.343333333
1: no_redirect,1732.301346000,0.346666667
1: no_redirect,1736.554632000,0.350000000
1: no_redirect,1811.374257000,0.353333333
1: no_redirect,2109.505174000,0.356666667
1: no_redirect,2133.283653000,0.360000000
1: no_redirect,2314.371237000,0.363333333
1: no_redirect,2355.628639000,0.366666667
1: no_redirect,2376.660018000,0.370000000
1: no_redirect,2424.004089000,0.373333333
1: no_redirect,2576.908579000,0.376666667
1: no_redirect,2650.364446000,0.380000000
1: no_redirect,2695.200737000,0.383333333
1: no_redirect,2737.541659000,0.386666667
1: no_redirect,2851.397367000,0.390000000
1: no_redirect,3096.056687000,0.393333333
1: no_redirect,3124.054969000,0.396666667
1: no_redirect,3158.715756000,0.400000000
1: no_redirect,3237.885951000,0.403333333
1: no_redirect,3256.718423000,0.406666667
1: no_redirect,3346.757410000,0.410000000
1: no_redirect,3358.041644000,0.413333333
1: no_redirect,3372.095761000,0.416666667
1: no_redirect,3375.689972000,0.420000000
1: no_redirect,3474.866008000,0.423333333
1: no_redirect,3488.723012000,0.426666667
1: no_redirect,3490.742125000,0.430000000
1: no_redirect,3516.990805000,0.433333333
1: no_redirect,3568.372383000,0.436666667
1: no_redirect,3598.914318000,0.440000000
1: no_redirect,3795.974139000,0.443333333
1: no_redirect,3878.992104000,0.446666667
1: no_redirect,3903.003536000,0.450000000
1: no_redirect,3924.710344000,0.453333333
1: no_redirect,4117.414323000,0.456666667
1: no_redirect,4287.789211000,0.460000000
1: no_redirect,4302.997439000,0.463333333
1: no_redirect,4374.458868000,0.466666667
1: no_redirect,4412.835808000,0.470000000
1: no_redirect,4484.513401000,0.473333333
1: no_redirect,4497.284008000,0.476666667
1: no_redirect,4657.407343000,0.480000000
1: no_redirect,4681.239983000,0.483333333
1: no_redirect,4760.124902000,0.486666667
1: no_redirect,4765.210155000,0.490000000
1: no_redirect,4850.321715000,0.493333333
1: no_redirect,4852.678975000,0.496666667
1: no_redirect,4971.834644000,0.500000000
1: no_redirect,4996.936976000,0.503333333
1: no_redirect,5028.279510000,0.506666667
1: no_redirect,5078.416761000,0.510000000
1: no_redirect,5078.756863000,0.513333333
1: no_redirect,5085.566570000,0.516666667
1: no_redirect,5088.823695000,0.520000000
1: no_redirect,5131.266684000,0.523333333
1: no_redirect,5238.134180000,0.526666667
1: no_redirect,5284.678163000,0.530000000
1: no_redirect,5296.706771000,0.533333333
1: no_redirect,5319.794092000,0.536666667
1: no_redirect,5350.092574000,0.540000000
1: no_redirect,5393.469178000,0.543333333
1: no_redirect,5419.758128000,0.546666667
1: no_redirect,5467.303279000,0.550000000
1: no_redirect,5556.527015000,0.553333333
1: no_redirect,5576.902741000,0.556666667
1: no_redirect,5580.856096000,0.560000000
1: no_redirect,5711.117738000,0.563333333
1: no_redirect,5788.756491000,0.566666667
1: no_redirect,5849.947919000,0.570000000
1: no_redirect,6005.138962000,0.573333333
1: no_redirect,6096.435196000,0.576666667
1: no_redirect,6098.897289000,0.580000000
1: no_redirect,6131.872798000,0.583333333
1: no_redirect,6304.266272000,0.586666667
1: no_redirect,6461.652377000,0.590000000
1: no_redirect,6464.363503000,0.593333333
1: no_redirect,6559.705523000,0.596666667
1: no_redirect,6590.292388000,0.600000000
1: no_redirect,6631.328176000,0.603333333
1: no_redirect,6733.367974000,0.606666667
1: no_redirect,6874.196166000,0.610000000
1: no_redirect,6874.261667000,0.613333333
1: no_redirect,6884.357989000,0.616666667
