arm,ttft_ms,cdf
1: no_redirect,171.223692000,0.003333333
1: no_redirect,183.252707000,0.006666667
1: no_redirect,184.296103000,0.010000000
1: no_redirect,184.694905000,0.013333333
1: no_redirect,187.863968000,0.016666667
1: no_redirect,188.414781000,0.020000000
1: no_redirect,188.629117000,0.023333333
1: no_redirect,195.723841000,0.026666667
1: no_redirect,213.754520000,0.030000000
1: no_redirect,217.153327000,0.033333333
1: no_redirect,217.860768000,0.036666667
1: no_redirect,230.428929000,0.040000000
1: no_redirect,231.259265000,0.043333333
1: no_redirect,265.089603000,0.046666667
1: no_redirect,283.205712000,0.050000000
1: no_redirect,318.206181000,0.053333333
1: no_redirect,330.063719000,0.056666667
1: no_redirect,342.373008000,0.060000000
1: no_redirect,352.653280000,0.063333333
1: no_redirect,366.938637000,0.066666667
1: no_redirect,377.395826000,0.070000000
1: no_redirect,379.450307000,0.073333333
1: no_redirect,407.798920000,0.076666667
1: no_redirect,411.073892000,0.080000000
1: no_redirect,415.052316000,0.083333333
1: no_redirect,429.825499000,0.086666667
1: no_redirect,472.979208000,0.090000000
1: no_redirect,503.052116000,0.093333333
1: no_redirect,504.068173000,0.096666667
1: no_redirect,507.377466000,0.100000000
1: no_redirect,519.097800000,0.103333333
1: no_redirect,520.853118000,0.106666667
1: no_redirect,523.218124000,0.110000000
1: no_redirect,526.180735000,0.113333333
1: no_redirect,527.213839000,0.116666667
1: no_redirect,540.484262000,0.120000000
1: no_redirect,544.827213000,0.123333333
1: no_redirect,546.241581000,0.126666667
1: no_redirect,550.899280000,0.130000000
1: no_redirect,577.242606000,0.133333333
1: no_redirect,578.760263000,0.136666667
1: no_redirect,591.192219000,0.140000000
1: no_redirect,628.183985000,0.143333333
1: no_redirect,628.558732000,0.146666667
1: no_redirect,640.807507000,0.150000000
1: no_redirect,641.776034000,0.153333333
1: no_redirect,646.111422000,0.156666667
1: no_redirect,671.528974000,0.160000000
1: no_redirect,671.600139000,0.163333333
1: no_redirect,696.730287000,0.166666667
1: no_redirect,696.989841000,0.170000000
1: no_redirect,722.743789000,0.173333333
1: no_redirect,730.218617000,0.176666667
1: no_redirect,730.518133000,0.180000000
1: no_redirect,735.041654000,0.183333333
1: no_redirect,779.628904000,0.186666667
1: no_redirect,786.994200000,0.190000000
1: no_redirect,800.033735000,0.193333333
1: no_redirect,803.770265000,0.196666667
1: no_redirect,810.635025000,0.200000000
1: no_redirect,816.484456000,0.203333333
1: no_redirect,817.688860000,0.206666667
1: no_redirect,823.531934000,0.210000000
1: no_redirect,841.628524000,0.213333333
1: no_redirect,845.338441000,0.216666667
1: no_redirect,861.956485000,0.220000000
1: no_redirect,881.647905000,0.223333333
1: no_redirect,891.909363000,0.226666667
1: no_redirect,930.813623000,0.230000000
1: no_redirect,989.706118000,0.233333333
1: no_redirect,1012.726157000,0.236666667
1: no_redirect,1033.129165000,0.240000000
1: no_redirect,1040.300614000,0.243333333
1: no_redirect,1050.105034000,0.246666667
1: no_redirect,1050.524732000,0.250000000
1: no_redirect,1069.850437000,0.253333333
1: no_redirect,1080.104914000,0.256666667
1: no_redirect,1086.460027000,0.260000000
1: no_redirect,1088.121789000,0.263333333
1: no_redirect,1092.606674000,0.266666667
1: no_redirect,1099.702367000,0.270000000
1: no_redirect,1100.467074000,0.273333333
1: no_redirect,1120.241357000,0.276666667
1: no_redirect,1168.777516000,0.280000000
1: no_redirect,1173.995358000,0.283333333
1: no_redirect,1196.379307000,0.286666667
1: no_redirect,1220.254266000,0.290000000
1: no_redirect,1227.336031000,0.293333333
1: no_redirect,1231.648614000,0.296666667
1: no_redirect,1260.234616000,0.300000000
1: no_redirect,1301.073933000,0.303333333
1: no_redirect,1339.116255000,0.306666667
1: no_redirect,1355.264233000,0.310000000
1: no_redirect,1394.352055000,0.313333333
1: no_redirect,1418.088612000,0.316666667
