arm,ttft_ms,cdf
1: no_redirect,172.389698000,0.003333333
1: no_redirect,183.199553000,0.006666667
1: no_redirect,184.267006000,0.010000000
1: no_redirect,184.694905000,0.013333333
1: no_redirect,188.527934000,0.016666667
1: no_redirect,188.693074000,0.020000000
1: no_redirect,188.766302000,0.023333333
1: no_redirect,190.701640000,0.026666667
1: no_redirect,191.611592000,0.030000000
1: no_redirect,191.908834000,0.033333333
1: no_redirect,195.171884000,0.036666667
1: no_redirect,196.421432000,0.040000000
1: no_redirect,199.181111000,0.043333333
1: no_redirect,199.431937000,0.046666667
1: no_redirect,199.967689000,0.050000000
1: no_redirect,199.994876000,0.053333333
1: no_redirect,200.737814000,0.056666667
1: no_redirect,203.178617000,0.060000000
1: no_redirect,204.407602000,0.063333333
1: no_redirect,205.721609000,0.066666667
1: no_redirect,213.749269000,0.070000000
1: no_redirect,214.825065000,0.073333333
1: no_redirect,216.677197000,0.076666667
1: no_redirect,216.971919000,0.080000000
1: no_redirect,217.862241000,0.083333333
1: no_redirect,219.792380000,0.086666667
1: no_redirect,221.495410000,0.090000000
1: no_redirect,225.719751000,0.093333333
1: no_redirect,231.159148000,0.096666667
1: no_redirect,236.391210000,0.100000000
1: no_redirect,237.894360000,0.103333333
1: no_redirect,238.683424000,0.106666667
1: no_redirect,241.529277000,0.110000000
1: no_redirect,249.163504000,0.113333333
1: no_redirect,262.559589000,0.116666667
1: no_redirect,264.032251000,0.120000000
1: no_redirect,267.616283000,0.123333333
1: no_redirect,297.438593000,0.126666667
1: no_redirect,303.565531000,0.130000000
1: no_redirect,306.385844000,0.133333333
1: no_redirect,312.679916000,0.136666667
1: no_redirect,313.006691000,0.140000000
1: no_redirect,323.958185000,0.143333333
1: no_redirect,326.267735000,0.146666667
1: no_redirect,326.955226000,0.150000000
1: no_redirect,328.302535000,0.153333333
1: no_redirect,335.214566000,0.156666667
1: no_redirect,337.050529000,0.160000000
1: no_redirect,341.107049000,0.163333333
1: no_redirect,356.289523000,0.166666667
1: no_redirect,357.699460000,0.170000000
1: no_redirect,359.879366000,0.173333333
1: no_redirect,366.576987000,0.176666667
1: no_redirect,370.745317000,0.180000000
1: no_redirect,387.801746000,0.183333333
1: no_redirect,390.796928000,0.186666667
1: no_redirect,397.290481000,0.190000000
1: no_redirect,416.425719000,0.193333333
1: no_redirect,422.532833000,0.196666667
1: no_redirect,434.302154000,0.200000000
1: no_redirect,493.661138000,0.203333333
1: no_redirect,521.218274000,0.206666667
1: no_redirect,524.741748000,0.210000000
1: no_redirect,525.234807000,0.213333333
1: no_redirect,531.622254000,0.216666667
1: no_redirect,533.456362000,0.220000000
1: no_redirect,536.767444000,0.223333333
1: no_redirect,536.950765000,0.226666667
1: no_redirect,546.103952000,0.230000000
1: no_redirect,557.111352000,0.233333333
1: no_redirect,570.329856000,0.236666667
1: no_redirect,592.783427000,0.240000000
1: no_redirect,599.686326000,0.243333333
1: no_redirect,601.468246000,0.246666667
1: no_redirect,608.036123000,0.250000000
1: no_redirect,630.776751000,0.253333333
1: no_redirect,637.850973000,0.256666667
1: no_redirect,643.434471000,0.260000000
1: no_redirect,659.808956000,0.263333333
1: no_redirect,675.497128000,0.266666667
1: no_redirect,681.179352000,0.270000000
1: no_redirect,683.037489000,0.273333333
1: no_redirect,694.037420000,0.276666667
1: no_redirect,703.159087000,0.280000000
1: no_redirect,706.771245000,0.283333333
1: no_redirect,721.949613000,0.286666667
1: no_redirect,732.476730000,0.290000000
1: no_redirect,746.931622000,0.293333333
1: no_redirect,762.956633000,0.296666667
1: no_redirect,772.274884000,0.300000000
1: no_redirect,792.032262000,0.303333333
1: no_redirect,797.693018000,0.306666667
1: no_redirect,798.453832000,0.310000000
1: no_redirect,806.992910000,0.313333333
1: no_redirect,823.115585000,0.316666667
1: no_redirect,824.215400000,0.320000000
1: no_redirect,863.674247000,0.323333333
1: no_redirect,872.617549000,0.326666667
1: no_redirect,900.877674000,0.330000000
1: no_redirect,904.347191000,0.333333333
1: no_redirect,920.990566000,0.336666667
1: no_redirect,921.952773000,0.340000000
1: no_redirect,923.168995000,0.343333333
1: no_redirect,925.665850000,0.346666667
1: no_redirect,957.812048000,0.350000000
1: no_redirect,962.214436000,0.353333333
1: no_redirect,973.999892000,0.356666667
1: no_redirect,1004.925915000,0.360000000
1: no_redirect,1020.662798000,0.363333333
1: no_redirect,1029.346538000,0.366666667
1: no_redirect,1146.616574000,0.370000000
1: no_redirect,1156.802660000,0.373333333
1: no_redirect,1185.785309000,0.376666667
1: no_redirect,1211.677110000,0.380000000
1: no_redirect,1243.835777000,0.383333333
1: no_redirect,1254.885401000,0.386666667
1: no_redirect,1304.629044000,0.390000000
1: no_redirect,1359.716464000,0.393333333
1: no_redirect,1398.514099000,0.396666667
1: no_redirect,1433.262679000,0.400000000
1: no_redirect,1502.169454000,0.403333333
1: no_redirect,1547.441198000,0.406666667
1: no_redirect,1563.428600000,0.410000000
1: no_redirect,1586.179536000,0.413333333
1: no_redirect,1662.246269000,0.416666667
1: no_redirect,1759.607689000,0.420000000
1: no_redirect,1831.333677000,0.423333333
1: no_redirect,2038.132661000,0.426666667
1: no_redirect,2104.970419000,0.430000000
1: no_redirect,2162.111575000,0.433333333
1: no_redirect,2290.541134000,0.436666667
1: no_redirect,2391.606702000,0.440000000
1: no_redirect,2403.682805000,0.443333333
1: no_redirect,2504.484631000,0.446666667
1: no_redirect,2559.490261000,0.450000000
1: no_redirect,2565.198182000,0.453333333
1: no_redirect,2573.235710000,0.456666667
1: no_redirect,2636.469528000,0.460000000
1: no_redirect,2664.955323000,0.463333333
1: no_redirect,2804.457292000,0.466666667
1: no_redirect,2960.185705000,0.470000000
1: no_redirect,3031.949687000,0.473333333
1: no_redirect,3047.006075000,0.476666667
1: no_redirect,3187.928183000,0.480000000
1: no_redirect,3285.382738000,0.483333333
1: no_redirect,3286.221614000,0.486666667
1: no_redirect,3316.011401000,0.490000000
1: no_redirect,3409.604450000,0.493333333
1: no_redirect,3472.066758000,0.496666667
1: no_redirect,3591.357612000,0.500000000
1: no_redirect,3633.102034000,0.503333333
1: no_redirect,3639.180412000,0.506666667
1: no_redirect,3646.866695000,0.510000000
1: no_redirect,3717.606827000,0.513333333
1: no_redirect,3769.996882000,0.516666667
1: no_redirect,3776.856905000,0.520000000
1: no_redirect,3813.892190000,0.523333333
1: no_redirect,3877.803779000,0.526666667
1: no_redirect,3952.087035000,0.530000000
1: no_redirect,3988.735599000,0.533333333
1: no_redirect,4049.330657000,0.536666667
1: no_redirect,4057.782455000,0.540000000
1: no_redirect,4217.787575000,0.543333333
1: no_redirect,4270.923109000,0.546666667
1: no_redirect,4292.358711000,0.550000000
1: no_redirect,4372.114685000,0.553333333
1: no_redirect,4477.882266000,0.556666667
1: no_redirect,4537.222688000,0.560000000
1: no_redirect,4542.019532000,0.563333333
1: no_redirect,4557.302716000,0.566666667
1: no_redirect,4631.708453000,0.570000000
1: no_redirect,4746.802506000,0.573333333
1: no_redirect,4763.308052000,0.576666667
1: no_redirect,4894.187394000,0.580000000
1: no_redirect,4958.013339000,0.583333333
1: no_redirect,4966.832568000,0.586666667
1: no_redirect,5065.243887000,0.590000000
1: no_redirect,5088.382398000,0.593333333
1: no_redirect,5475.884618000,0.596666667
1: no_redirect,5494.646144000,0.600000000
1: no_redirect,5566.791248000,0.603333333
1: no_redirect,5624.453701000,0.606666667
1: no_redirect,5633.328327000,0.610000000
1: no_redirect,5670.062028000,0.613333333
1: no_redirect,5695.523992000,0.616666667
1: no_redirect,5719.373528000,0.620000000
1: no_redirect,5731.662176000,0.623333333
