arm,tpot_ms,cdf
1: no_redirect,0.000000000,0.001666667
1: no_redirect,0.000000000,0.003333333
1: no_redirect,0.000000000,0.005000000
1: no_redirect,0.000000000,0.006666667
1: no_redirect,0.000000000,0.008333333
1: no_redirect,0.000000000,0.010000000
1: no_redirect,19.179520000,0.011666667
1: no_redirect,19.599187000,0.013333333
1: no_redirect,19.737217000,0.015000000
1: no_redirect,19.992604000,0.016666667
1: no_redirect,20.396700000,0.018333333
1: no_redirect,20.566662000,0.020000000
1: no_redirect,21.539389000,0.021666667
1: no_redirect,21.573168000,0.023333333
1: no_redirect,21.990268000,0.025000000
1: no_redirect,22.164349000,0.026666667
1: no_redirect,22.319302000,0.028333333
1: no_redirect,22.416155000,0.030000000
1: no_redirect,22.555701000,0.031666667
1: no_redirect,22.614038000,0.033333333
1: no_redirect,22.715206000,0.035000000
1: no_redirect,22.892626000,0.036666667
1: no_redirect,22.895805000,0.038333333
1: no_redirect,23.043284000,0.040000000
1: no_redirect,23.072162000,0.041666667
1: no_redirect,23.088464000,0.043333333
1: no_redirect,23.389394000,0.045000000
1: no_redirect,23.465027000,0.046666667
1: no_redirect,23.701409000,0.048333333
1: no_redirect,23.721000000,0.050000000
1: no_redirect,23.739030000,0.051666667
1: no_redirect,24.212343000,0.053333333
1: no_redirect,24.219559000,0.055000000
1: no_redirect,24.270007000,0.056666667
1: no_redirect,24.352199000,0.058333333
1: no_redirect,24.579204000,0.060000000
1: no_redirect,24.987279000,0.061666667
1: no_redirect,25.002562000,0.063333333
1: no_redirect,25.327158000,0.065000000
1: no_redirect,25.487696000,0.066666667
1: no_redirect,25.522413000,0.068333333
1: no_redirect,25.581894000,0.070000000
1: no_redirect,25.687451000,0.071666667
1: no_redirect,25.717427000,0.073333333
1: no_redirect,25.803096000,0.075000000
1: no_redirect,25.917231000,0.076666667
1: no_redirect,25.942475000,0.078333333
1: no_redirect,26.014528000,0.080000000
1: no_redirect,26.237409000,0.081666667
1: no_redirect,26.279605000,0.083333333
1: no_redirect,26.505340000,0.085000000
1: no_redirect,26.543277000,0.086666667
1: no_redirect,26.549897000,0.088333333
1: no_redirect,26.559016000,0.090000000
1: no_redirect,26.567602000,0.091666667
1: no_redirect,26.711188000,0.093333333
1: no_redirect,26.721810000,0.095000000
1: no_redirect,26.755658000,0.096666667
1: no_redirect,26.859985000,0.098333333
1: no_redirect,26.904563000,0.100000000
1: no_redirect,26.924536000,0.101666667
1: no_redirect,26.992022000,0.103333333
1: no_redirect,27.037969000,0.105000000
1: no_redirect,27.068976000,0.106666667
1: no_redirect,27.100896000,0.108333333
1: no_redirect,27.102101000,0.110000000
1: no_redirect,27.135015000,0.111666667
1: no_redirect,27.163699000,0.113333333
1: no_redirect,27.300064000,0.115000000
1: no_redirect,27.396032000,0.116666667
1: no_redirect,27.399896000,0.118333333
1: no_redirect,27.469233000,0.120000000
1: no_redirect,27.538273000,0.121666667
1: no_redirect,27.554084000,0.123333333
1: no_redirect,27.583423000,0.125000000
1: no_redirect,27.597108000,0.126666667
1: no_redirect,27.627701000,0.128333333
1: no_redirect,27.651170000,0.130000000
1: no_redirect,27.719541000,0.131666667
1: no_redirect,27.740681000,0.133333333
1: no_redirect,27.754950000,0.135000000
1: no_redirect,27.836678000,0.136666667
1: no_redirect,27.963719000,0.138333333
1: no_redirect,27.993156000,0.140000000
1: no_redirect,28.018334000,0.141666667
1: no_redirect,28.050136000,0.143333333
1: no_redirect,28.069017000,0.145000000
1: no_redirect,28.096254000,0.146666667
1: no_redirect,28.131354000,0.148333333
1: no_redirect,28.135675000,0.150000000
1: no_redirect,28.265889000,0.151666667
1: no_redirect,28.285684000,0.153333333
1: no_redirect,28.295608000,0.155000000
1: no_redirect,28.401922000,0.156666667
1: no_redirect,28.406829000,0.158333333
1: no_redirect,28.444518000,0.160000000
1: no_redirect,28.451646000,0.161666667
1: no_redirect,28.453826000,0.163333333
