regime,n,nb,ratio,skew,pc,kp,kvs,kv_big,kv_mean,t_mean_us,t_max_us,t_skew_us,alpha
mixed,16,2,0.125,4.0,16,4096,2048,8192,2816,1541.966,3974.759,1829.967,0.1184
mixed,16,2,0.125,4.0,16,4096,4096,16384,5632,2741.971,7229.28,3580.831,0.1869
mixed,16,2,0.125,4.0,16,8192,128,512,176,915.974,1057.512,934.922,0.1339
mixed,16,2,0.125,4.0,16,8192,256,1024,352,969.031,1251.307,997.608,0.1012
mixed,16,2,0.125,4.0,16,8192,512,2048,704,1111.401,1639.759,1123.464,0.0228
mixed,16,2,0.125,4.0,16,8192,1024,4096,1408,1396.015,2432.116,1364.364,-0.0305
mixed,16,2,0.125,4.0,16,8192,2048,8192,2816,1930.095,4036.668,1846.38,-0.0397
mixed,16,2,0.125,4.0,16,8192,4096,16384,5632,3033.371,7876.995,3591.617,0.1153
mixed,16,2,0.125,4.0,32,0,128,512,176,154.849,303.203,188.579,0.2274
mixed,16,2,0.125,4.0,32,0,256,1024,352,213.57,498.372,286.626,0.2565
mixed,16,2,0.125,4.0,32,0,512,2048,704,357.699,886.567,493.509,0.2568
mixed,16,2,0.125,4.0,32,0,1024,4096,1408,645.958,1660.303,880.681,0.2314
mixed,16,2,0.125,4.0,32,0,2048,8192,2816,1177.866,3247.035,1652.524,0.2294
mixed,16,2,0.125,4.0,32,0,4096,16384,5632,2260.018,6398.739,3207.707,0.229
mixed,16,2,0.125,4.0,32,512,128,512,176,195.842,336.804,199.616,0.0268
mixed,16,2,0.125,4.0,32,512,256,1024,352,246.659,572.742,310.274,0.1951
mixed,16,2,0.125,4.0,32,512,512,2048,704,399.171,983.21,499.556,0.1719
mixed,16,2,0.125,4.0,32,512,1024,4096,1408,740.358,1760.655,925.16,0.1811
mixed,16,2,0.125,4.0,32,512,2048,8192,2816,1274.317,3315.678,1699.022,0.208
mixed,16,2,0.125,4.0,32,512,4096,16384,5632,2348.69,6450.713,3243.993,0.2183
mixed,16,2,0.125,4.0,32,1024,128,512,176,244.194,384.45,252.995,0.0627
mixed,16,2,0.125,4.0,32,1024,256,1024,352,296.802,577.764,322.948,0.0931
mixed,16,2,0.125,4.0,32,1024,512,2048,704,436.579,1053.513,528.804,0.1495
mixed,16,2,0.125,4.0,32,1024,1024,4096,1408,751.525,1855.307,929.35,0.1611
mixed,16,2,0.125,4.0,32,1024,2048,8192,2816,1368.139,3417.656,1749.487,0.1861
mixed,16,2,0.125,4.0,32,1024,4096,16384,5632,2440.306,6521.941,3295.961,0.2096
mixed,16,2,0.125,4.0,32,2048,128,512,176,340.324,482.34,361.923,0.1521
mixed,16,2,0.125,4.0,32,2048,256,1024,352,394.148,672.676,424.644,0.1095
mixed,16,2,0.125,4.0,32,2048,512,2048,704,534.724,1061.61,546.885,0.0231
mixed,16,2,0.125,4.0,32,2048,1024,4096,1408,817.991,2017.362,964.168,0.1219
mixed,16,2,0.125,4.0,32,2048,2048,8192,2816,1413.836,3613.788,1803.309,0.177
mixed,16,2,0.125,4.0,32,2048,4096,16384,5632,2630.998,6720.277,3392.565,0.1862
mixed,16,2,0.125,4.0,32,4096,128,512,176,531.747,674.692,552.902,0.148
mixed,16,2,0.125,4.0,32,4096,256,1024,352,585.444,867.399,615.11,0.1052
mixed,16,2,0.125,4.0,32,4096,512,2048,704,728.581,1252.616,738.822,0.0195
mixed,16,2,0.125,4.0,32,4096,1024,4096,1408,1012.169,2051.474,978.791,-0.0321
mixed,16,2,0.125,4.0,32,4096,2048,8192,2816,1541.135,3973.533,1831.278,0.1193
mixed,16,2,0.125,4.0,32,4096,4096,16384,5632,2742.261,7254.675,3581.143,0.1859
mixed,16,2,0.125,4.0,32,8192,128,512,176,915.336,1057.19,937.574,0.1568
mixed,16,2,0.125,4.0,32,8192,256,1024,352,967.976,1250.953,998.886,0.1092
mixed,16,2,0.125,4.0,32,8192,512,2048,704,1110.635,1640.684,1122.058,0.0216
mixed,16,2,0.125,4.0,32,8192,1024,4096,1408,1397.065,2431.475,1365.642,-0.0304
mixed,16,2,0.125,4.0,32,8192,2048,8192,2816,1931.151,4041.988,1845.548,-0.0406
mixed,16,2,0.125,4.0,32,8192,4096,16384,5632,3043.03,7841.155,3592.349,0.1145
mixed,16,2,0.125,4.0,64,0,128,512,176,154.881,304.386,188.322,0.2237
mixed,16,2,0.125,4.0,64,0,256,1024,352,215.715,501.475,285.731,0.245
mixed,16,2,0.125,4.0,64,0,512,2048,704,360.675,890.312,493.955,0.2516
mixed,16,2,0.125,4.0,64,0,1024,4096,1408,644.741,1665.26,879.528,0.2301
mixed,16,2,0.125,4.0,64,0,2048,8192,2816,1178.057,3246.454,1653.677,0.2299
mixed,16,2,0.125,4.0,64,0,4096,16384,5632,2259.119,6398.676,3206.299,0.2288
mixed,16,2,0.125,4.0,64,512,128,512,176,196.995,337.474,200.192,0.0228
mixed,16,2,0.125,4.0,64,512,256,1024,352,249.793,572.707,311.298,0.1905
mixed,16,2,0.125,4.0,64,512,512,2048,704,398.02,987.175,498.308,0.1702
mixed,16,2,0.125,4.0,64,512,1024,4096,1408,743.174,1762.511,928.071,0.1814
mixed,16,2,0.125,4.0,64,512,2048,8192,2816,1276.169,3328.285,1705.164,0.2091
mixed,16,2,0.125,4.0,64,512,4096,16384,5632,2347.087,6456.019,3251.45,0.2201
mixed,16,2,0.125,4.0,64,1024,128,512,176,246.05,384.259,253.794,0.056
mixed,16,2,0.125,4.0,64,1024,256,1024,352,298.851,579.362,324.003,0.0897
mixed,16,2,0.125,4.0,64,1024,512,2048,704,440.067,1053.671,531.78,0.1495
mixed,16,2,0.125,4.0,64,1024,1024,4096,1408,752.55,1858.957,925.928,0.1567
mixed,16,2,0.125,4.0,64,1024,2048,8192,2816,1369.58,3420.605,1750.156,0.1856
mixed,16,2,0.125,4.0,64,1024,4096,16384,5632,2442.864,6538.803,3296.28,0.2084
mixed,16,2,0.125,4.0,64,2048,128,512,176,341.058,482.756,364.386,0.1646
mixed,16,2,0.125,4.0,64,2048,256,1024,352,395.236,674.533,424.324,0.1041
mixed,16,2,0.125,4.0,64,2048,512,2048,704,534.948,1063.111,547.076,0.023
mixed,16,2,0.125,4.0,64,2048,1024,4096,1408,819.207,2015.375,964.936,0.1218
mixed,16,2,0.125,4.0,64,2048,2048,8192,2816,1414.282,3620.795,1803.92,0.1766
mixed,16,2,0.125,4.0,64,2048,4096,16384,5632,2638.356,6733.591,3394.113,0.1845
mixed,16,2,0.125,4.0,64,4096,128,512,176,532.419,674.822,554.595,0.1557
mixed,16,2,0.125,4.0,64,4096,256,1024,352,586.758,869.159,616.359,0.1048
mixed,16,2,0.125,4.0,64,4096,512,2048,704,730.31,1252.492,740.677,0.0199
mixed,16,2,0.125,4.0,64,4096,1024,4096,1408,1011.622,2053.008,979.301,-0.031
mixed,16,2,0.125,4.0,64,4096,2048,8192,2816,1543.115,3962.753,1833.388,0.12
mixed,16,2,0.125,4.0,64,4096,4096,16384,5632,2743.412,7257.527,3583.425,0.1861
mixed,16,2,0.125,4.0,64,8192,128,512,176,917.607,1056.362,937.702,0.1448
mixed,16,2,0.125,4.0,64,8192,256,1024,352,970.214,1252.075,998.345,0.0998
mixed,16,2,0.125,4.0,64,8192,512,2048,704,1111.079,1641.903,1122.122,0.0208
mixed,16,2,0.125,4.0,64,8192,1024,4096,1408,1398.506,2430.325,1366.89,-0.0306
mixed,16,2,0.125,4.0,64,8192,2048,8192,2816,1932.497,4040.866,1847.823,-0.0402
mixed,16,2,0.125,4.0,64,8192,4096,16384,5632,3034.647,7855.959,3592.385,0.1157
mixed,16,2,0.125,4.0,128,0,128,512,176,158.658,320.418,197.57,0.2406
mixed,16,2,0.125,4.0,128,0,256,1024,352,223.074,514.659,298.147,0.2575
mixed,16,2,0.125,4.0,128,0,512,2048,704,372.804,904.68,499.459,0.2381
mixed,16,2,0.125,4.0,128,0,1024,4096,1408,660.325,1681.295,894.664,0.2295
mixed,16,2,0.125,4.0,128,0,2048,8192,2816,1194.186,3260.664,1664.783,0.2277
mixed,16,2,0.125,4.0,128,0,4096,16384,5632,2276.341,6407.19,3218.268,0.228
mixed,16,2,0.125,4.0,128,512,128,512,176,206.337,342.179,225.025,0.1376
mixed,16,2,0.125,4.0,128,512,256,1024,352,254.37,578.309,323.075,0.2121
mixed,16,2,0.125,4.0,128,512,512,2048,704,402.467,1000.873,547.877,0.243
mixed,16,2,0.125,4.0,128,512,1024,4096,1408,755.015,1777.68,937.127,0.1781
mixed,16,2,0.125,4.0,128,512,2048,8192,2816,1290.73,3363.546,1716.335,0.2053
mixed,16,2,0.125,4.0,128,512,4096,16384,5632,2371.443,6484.887,3262.328,0.2166
mixed,16,2,0.125,4.0,128,1024,128,512,176,276.963,392.483,281.28,0.0374
mixed,16,2,0.125,4.0,128,1024,256,1024,352,326.498,584.611,337.411,0.0423
mixed,16,2,0.125,4.0,128,1024,512,2048,704,444.355,1062.859,548.966,0.1691
mixed,16,2,0.125,4.0,128,1024,1024,4096,1408,760.004,1873.453,980.935,0.1984
mixed,16,2,0.125,4.0,128,1024,2048,8192,2816,1386.51,3463.55,1764.589,0.182
mixed,16,2,0.125,4.0,128,1024,4096,16384,5632,2464.435,6594.866,3311.547,0.2051
mixed,16,2,0.125,4.0,128,2048,128,512,176,375.619,548.579,400.226,0.1423
mixed,16,2,0.125,4.0,128,2048,256,1024,352,439.875,683.462,470.213,0.1245
mixed,16,2,0.125,4.0,128,2048,512,2048,704,590.949,1070.504,577.029,-0.029
mixed,16,2,0.125,4.0,128,2048,1024,4096,1408,828.775,2029.549,985.929,0.1309
mixed,16,2,0.125,4.0,128,2048,2048,8192,2816,1424.845,3653.495,1847.826,0.1898
mixed,16,2,0.125,4.0,128,2048,4096,16384,5632,2652.501,6822.866,3414.976,0.1828
mixed,16,2,0.125,4.0,128,4096,128,512,176,569.314,745.416,593.027,0.1347
mixed,16,2,0.125,4.0,128,4096,256,1024,352,633.988,980.165,668.966,0.101
mixed,16,2,0.125,4.0,128,4096,512,2048,704,810.054,1266.38,831.367,0.0467
mixed,16,2,0.125,4.0,128,4096,1024,4096,1408,1115.433,2060.526,1061.096,-0.0575
mixed,16,2,0.125,4.0,128,4096,2048,8192,2816,1555.566,4014.654,1853.327,0.1211
mixed,16,2,0.125,4.0,128,4096,4096,16384,5632,2752.312,7342.429,3608.893,0.1866
mixed,16,2,0.125,4.0,128,8192,128,512,176,953.864,1129.095,979.496,0.1463
mixed,16,2,0.125,4.0,128,8192,256,1024,352,1018.376,1371.949,1052.486,0.0965
mixed,16,2,0.125,4.0,128,8192,512,2048,704,1194.731,1849.679,1215.112,0.0311
mixed,16,2,0.125,4.0,128,8192,1024,4096,1408,1553.034,2441.557,1561.711,0.0098
mixed,16,2,0.125,4.0,128,8192,2048,8192,2816,2148.783,4046.37,2037.488,-0.0587
mixed,16,2,0.125,4.0,128,8192,4096,16384,5632,3047.322,7988.894,3615.803,0.115
mixed,16,2,0.125,4.0,256,0,128,512,176,183.362,346.626,227.297,0.2691
mixed,16,2,0.125,4.0,256,0,256,1024,352,239.044,575.332,329.569,0.2692
mixed,16,2,0.125,4.0,256,0,512,2048,704,409.444,963.817,526.308,0.2108
mixed,16,2,0.125,4.0,256,0,1024,4096,1408,720.069,1739.566,934.984,0.2108
mixed,16,2,0.125,4.0,256,0,2048,8192,2816,1253.962,3308.823,1710.924,0.2224
mixed,16,2,0.125,4.0,256,0,4096,16384,5632,2326.993,6439.056,3255.58,0.2258
mixed,16,2,0.125,4.0,256,512,128,512,176,267.395,393.187,280.962,0.1079
mixed,16,2,0.125,4.0,256,512,256,1024,352,313.507,601.318,373.507,0.2085
mixed,16,2,0.125,4.0,256,512,512,2048,704,437.763,1071.273,575.941,0.2181
mixed,16,2,0.125,4.0,256,512,1024,4096,1408,773.67,1881.455,986.121,0.1918
mixed,16,2,0.125,4.0,256,512,2048,8192,2816,1398.217,3451.928,1803.406,0.1973
mixed,16,2,0.125,4.0,256,512,4096,16384,5632,2469.362,6563.059,3349.497,0.215
mixed,16,2,0.125,4.0,256,1024,128,512,176,348.996,476.357,360.931,0.0937
mixed,16,2,0.125,4.0,256,1024,256,1024,352,400.131,632.869,427.811,0.1189
mixed,16,2,0.125,4.0,256,1024,512,2048,704,534.116,1086.985,622.627,0.1601
mixed,16,2,0.125,4.0,256,1024,1024,4096,1408,789.798,2026.22,1019.111,0.1855
mixed,16,2,0.125,4.0,256,1024,2048,8192,2816,1435.66,3597.884,1850.769,0.192
mixed,16,2,0.125,4.0,256,1024,4096,16384,5632,2612.501,6724.79,3446.846,0.2029
mixed,16,2,0.125,4.0,256,2048,128,512,176,510.597,652.036,520.483,0.0699
mixed,16,2,0.125,4.0,256,2048,256,1024,352,552.004,813.094,582.981,0.1186
mixed,16,2,0.125,4.0,256,2048,512,2048,704,698.694,1115.878,717.86,0.0459
mixed,16,2,0.125,4.0,256,2048,1024,4096,1408,974.567,2056.366,1105.737,0.1213
mixed,16,2,0.125,4.0,256,2048,2048,8192,2816,1456.012,3889.439,1888.08,0.1776
mixed,16,2,0.125,4.0,256,2048,4096,16384,5632,2772.089,7044.44,3588.604,0.1911
mixed,16,2,0.125,4.0,256,4096,128,512,176,842.566,967.335,863.688,0.1693
mixed,16,2,0.125,4.0,256,4096,256,1024,352,883.942,1171.21,919.111,0.1224
mixed,16,2,0.125,4.0,256,4096,512,2048,704,1001.641,1493.929,1033.638,0.065
mixed,16,2,0.125,4.0,256,4096,1024,4096,1408,1296.521,2093.072,1297.834,0.0016
mixed,16,2,0.125,4.0,256,4096,2048,8192,2816,1816.653,4086.878,2074.189,0.1134
mixed,16,2,0.125,4.0,256,4096,4096,16384,5632,2796.245,8080.988,3630.232,0.1578
mixed,16,2,0.125,4.0,256,8192,128,512,176,1376.972,1615.594,1444.203,0.2817
mixed,16,2,0.125,4.0,256,8192,256,1024,352,1598.284,1825.264,1616.302,0.0794
mixed,16,2,0.125,4.0,256,8192,512,2048,704,1680.812,2230.897,1677.325,-0.0063
mixed,16,2,0.125,4.0,256,8192,1024,4096,1408,1911.981,2851.378,1932.463,0.0218
mixed,16,2,0.125,4.0,256,8192,2048,8192,2816,2467.696,4067.392,2457.042,-0.0067
mixed,16,2,0.125,4.0,256,8192,4096,16384,5632,3523.353,8140.959,4018.142,0.1072
mixed,16,2,0.125,4.0,512,0,128,512,176,269.474,415.236,291.97,0.1543
mixed,16,2,0.125,4.0,512,0,256,1024,352,314.819,633.893,397.891,0.2604
mixed,16,2,0.125,4.0,512,0,512,2048,704,473.412,1083.622,602.31,0.2112
mixed,16,2,0.125,4.0,512,0,1024,4096,1408,799.303,1878.098,1006.056,0.1917
mixed,16,2,0.125,4.0,512,0,2048,8192,2816,1397.74,3435.132,1816.591,0.2056
mixed,16,2,0.125,4.0,512,0,4096,16384,5632,2461.717,6549.136,3370.112,0.2222
mixed,16,2,0.125,4.0,512,512,128,512,176,397.795,531.811,411.78,0.1044
mixed,16,2,0.125,4.0,512,512,256,1024,352,446.307,725.123,483.299,0.1327
mixed,16,2,0.125,4.0,512,512,512,2048,704,571.364,1169.606,694.5,0.2058
mixed,16,2,0.125,4.0,512,512,1024,4096,1408,893.062,2057.328,1106.184,0.1831
mixed,16,2,0.125,4.0,512,512,2048,8192,2816,1495.34,3663.069,1913.935,0.1931
mixed,16,2,0.125,4.0,512,512,4096,16384,5632,2694.549,6763.829,3548.634,0.2099
mixed,16,2,0.125,4.0,512,1024,128,512,176,519.75,656.741,535.589,0.1156
mixed,16,2,0.125,4.0,512,1024,256,1024,352,571.779,827.462,600.165,0.111
mixed,16,2,0.125,4.0,512,1024,512,2048,704,707.91,1258.763,781.158,0.133
mixed,16,2,0.125,4.0,512,1024,1024,4096,1408,981.223,2134.959,1191.498,0.1823
mixed,16,2,0.125,4.0,512,1024,2048,8192,2816,1588.042,3904.51,2021.646,0.1872
mixed,16,2,0.125,4.0,512,1024,4096,16384,5632,2794.394,7012.532,3634.814,0.1992
mixed,16,2,0.125,4.0,512,2048,128,512,176,771.33,910.184,785.765,0.104
mixed,16,2,0.125,4.0,512,2048,256,1024,352,817.158,1091.239,844.07,0.0982
mixed,16,2,0.125,4.0,512,2048,512,2048,704,964.391,1421.578,975.752,0.0248
mixed,16,2,0.125,4.0,512,2048,1024,4096,1408,1232.135,2320.273,1368.776,0.1256
mixed,16,2,0.125,4.0,512,2048,2048,8192,2816,1763.791,4173.217,2182.574,0.1738
mixed,16,2,0.125,4.0,512,2048,4096,16384,5632,3005.721,7774.074,3857.503,0.1786
mixed,16,2,0.125,4.0,512,4096,128,512,176,1277.225,1409.16,1294.569,0.1315
mixed,16,2,0.125,4.0,512,4096,256,1024,352,1325.067,1588.045,1350.604,0.0971
mixed,16,2,0.125,4.0,512,4096,512,2048,704,1456.107,1957.26,1458.89,0.0056
mixed,16,2,0.125,4.0,512,4096,1024,4096,1408,1749.423,2574.965,1729.776,-0.0238
mixed,16,2,0.125,4.0,512,4096,2048,8192,2816,2210.961,4577.094,2526.098,0.1332
mixed,16,2,0.125,4.0,512,4096,4096,16384,5632,3346.843,9701.294,4106.655,0.1196
mixed,16,2,0.125,4.0,512,8192,128,512,176,2042.257,2424.787,2089.746,0.1241
mixed,16,2,0.125,4.0,512,8192,256,1024,352,2188.594,2583.695,2288.78,0.2536
mixed,16,2,0.125,4.0,512,8192,512,2048,704,2468.53,2932.051,2491.154,0.0488
mixed,16,2,0.125,4.0,512,8192,1024,4096,1408,2736.369,3694.361,2698.166,-0.0399
mixed,16,2,0.125,4.0,512,8192,2048,8192,2816,3294.486,4909.379,3257.017,-0.0232
mixed,16,2,0.125,4.0,512,8192,4096,16384,5632,4188.382,9053.189,4838.627,0.1337
mixed,16,2,0.125,4.0,1024,0,128,512,176,518.084,649.767,530.565,0.0948
mixed,16,2,0.125,4.0,1024,0,256,1024,352,564.1,852.903,604.006,0.1382
mixed,16,2,0.125,4.0,1024,0,512,2048,704,697.189,1294.122,816.456,0.1998
mixed,16,2,0.125,4.0,1024,0,1024,4096,1408,1022.054,2171.375,1230.569,0.1814
mixed,16,2,0.125,4.0,1024,0,2048,8192,2816,1623.468,3847.39,2052.018,0.1927
mixed,16,2,0.125,4.0,1024,0,4096,16384,5632,2852.34,6945.456,3670.908,0.2
mixed,16,2,0.125,4.0,1024,512,128,512,176,735.556,870.503,749.734,0.1051
mixed,16,2,0.125,4.0,1024,512,256,1024,352,783.974,1049.225,811.97,0.1055
mixed,16,2,0.125,4.0,1024,512,512,2048,704,919.879,1486.409,996.009,0.1344
mixed,16,2,0.125,4.0,1024,512,1024,4096,1408,1210.088,2359.954,1421.355,0.1837
mixed,16,2,0.125,4.0,1024,512,2048,8192,2816,1817.966,4162.24,2249.298,0.184
mixed,16,2,0.125,4.0,1024,512,4096,16384,5632,3030.648,7439.771,3882.817,0.1933
mixed,16,2,0.125,4.0,1024,1024,128,512,176,949.031,1088.073,963.944,0.1073
mixed,16,2,0.125,4.0,1024,1024,256,1024,352,999.846,1270.569,1027.816,0.1033
mixed,16,2,0.125,4.0,1024,1024,512,2048,704,1138.953,1672.91,1170.152,0.0584
mixed,16,2,0.125,4.0,1024,1024,1024,4096,1408,1398.026,2560.694,1604.719,0.1778
mixed,16,2,0.125,4.0,1024,1024,2048,8192,2816,2002.224,4345.185,2433.714,0.1842
mixed,16,2,0.125,4.0,1024,1024,4096,16384,5632,3203.285,8432.605,4085.349,0.1687
mixed,16,2,0.125,4.0,1024,2048,128,512,176,1380.746,1520.907,1395.308,0.1039
mixed,16,2,0.125,4.0,1024,2048,256,1024,352,1428.938,1710.765,1458.059,0.1033
mixed,16,2,0.125,4.0,1024,2048,512,2048,704,1575.66,2059.343,1590.028,0.0297
mixed,16,2,0.125,4.0,1024,2048,1024,4096,1408,1851.085,2927.254,1955.117,0.0967
mixed,16,2,0.125,4.0,1024,2048,2048,8192,2816,2342.927,4732.42,2812.531,0.1965
mixed,16,2,0.125,4.0,1024,2048,4096,16384,5632,3602.52,10155.378,4478.081,0.1336
mixed,16,2,0.125,4.0,1024,4096,128,512,176,2193.362,2394.8,2222.125,0.1428
mixed,16,2,0.125,4.0,1024,4096,256,1024,352,2289.17,2576.628,2333.489,0.1542
mixed,16,2,0.125,4.0,1024,4096,512,2048,704,2437.171,2954.423,2452.465,0.0296
mixed,16,2,0.125,4.0,1024,4096,1024,4096,1408,2732.759,3603.963,2710.643,-0.0254
mixed,16,2,0.125,4.0,1024,4096,2048,8192,2816,3242.907,5456.332,3519.323,0.1249
mixed,16,2,0.125,4.0,1024,4096,4096,16384,5632,4326.688,9654.597,5263.371,0.1758
mixed,16,2,0.125,4.0,1024,8192,128,512,176,3715.387,4007.933,3745.468,0.1028
mixed,16,2,0.125,4.0,1024,8192,256,1024,352,3819.453,4316.127,3889.95,0.1419
mixed,16,2,0.125,4.0,1024,8192,512,2048,704,4113.116,4672.511,4200.674,0.1565
mixed,16,2,0.125,4.0,1024,8192,1024,4096,1408,4436.645,5446.379,4443.684,0.007
mixed,16,2,0.125,4.0,1024,8192,2048,8192,2816,5030.98,6673.399,4924.42,-0.0649
mixed,16,2,0.125,4.0,1024,8192,4096,16384,5632,5963.884,10701.486,6586.45,0.1314
mixed,16,2,0.125,4.0,2048,0,128,512,176,1289.289,1426.827,1303.277,0.1017
mixed,16,2,0.125,4.0,2048,0,256,1024,352,1338.827,1615.278,1367.785,0.1047
mixed,16,2,0.125,4.0,2048,0,512,2048,704,1478.635,2019.054,1514.602,0.0666
mixed,16,2,0.125,4.0,2048,0,1024,4096,1408,1743.343,2905.176,1946.606,0.175
mixed,16,2,0.125,4.0,2048,0,2048,8192,2816,2357.331,4668.225,2790.226,0.1873
mixed,16,2,0.125,4.0,2048,0,4096,16384,5632,3565.917,9712.591,4439.838,0.1422
mixed,16,2,0.125,4.0,2048,512,128,512,176,1696.076,1835.087,1708.589,0.09
mixed,16,2,0.125,4.0,2048,512,256,1024,352,1746.349,2023.952,1778.637,0.1163
mixed,16,2,0.125,4.0,2048,512,512,2048,704,1888.367,2397.393,1905.005,0.0327
mixed,16,2,0.125,4.0,2048,512,1024,4096,1408,2158.098,3298.906,2317.81,0.14
mixed,16,2,0.125,4.0,2048,512,2048,8192,2816,2734.198,5067.431,3172.536,0.1879
mixed,16,2,0.125,4.0,2048,512,4096,16384,5632,3963.806,10712.594,4832.674,0.1287
mixed,16,2,0.125,4.0,2048,1024,128,512,176,2098.447,2242.128,2111.92,0.0938
mixed,16,2,0.125,4.0,2048,1024,256,1024,352,2150.385,2433.552,2182.032,0.1118
mixed,16,2,0.125,4.0,2048,1024,512,2048,704,2289.106,2801.652,2317.105,0.0546
mixed,16,2,0.125,4.0,2048,1024,1024,4096,1408,2573.939,3668.732,2681.524,0.0983
mixed,16,2,0.125,4.0,2048,1024,2048,8192,2816,3112.378,5468.652,3544.283,0.1833
mixed,16,2,0.125,4.0,2048,1024,4096,16384,5632,4351.233,11796.414,5221.446,0.1169
mixed,16,2,0.125,4.0,2048,2048,128,512,176,2801.237,2945.334,2815.828,0.1013
mixed,16,2,0.125,4.0,2048,2048,256,1024,352,2853.27,3125.944,2884.182,0.1134
mixed,16,2,0.125,4.0,2048,2048,512,2048,704,2999.732,3489.115,3015.96,0.0332
mixed,16,2,0.125,4.0,2048,2048,1024,4096,1408,3259.386,4429.314,3405.944,0.1253
mixed,16,2,0.125,4.0,2048,2048,2048,8192,2816,3890.753,6245.619,4291.679,0.1703
mixed,16,2,0.125,4.0,2048,2048,4096,16384,5632,5085.413,12775.431,5991.632,0.1178
mixed,16,2,0.125,4.0,2048,4096,128,512,176,4535.234,4660.648,4546.433,0.0893
mixed,16,2,0.125,4.0,2048,4096,256,1024,352,4568.423,4877.574,4603.43,0.1132
mixed,16,2,0.125,4.0,2048,4096,512,2048,704,4712.162,5248.554,4735.108,0.0428
mixed,16,2,0.125,4.0,2048,4096,1024,4096,1408,5002.952,5974.027,5000.549,-0.0025
mixed,16,2,0.125,4.0,2048,4096,2048,8192,2816,5540.714,7742.395,5741.451,0.0912
mixed,16,2,0.125,4.0,2048,4096,4096,16384,5632,6585.137,13214.569,7503.769,0.1386
mixed,16,2,0.125,4.0,2048,8192,128,512,176,7796.857,7884.03,7822.617,0.2955
mixed,16,2,0.125,4.0,2048,8192,256,1024,352,7843.101,8044.317,7899.333,0.2795
mixed,16,2,0.125,4.0,2048,8192,512,2048,704,7923.134,8470.308,7993.438,0.1285
mixed,16,2,0.125,4.0,2048,8192,1024,4096,1408,8217.313,9233.803,8250.051,0.0322
mixed,16,2,0.125,4.0,2048,8192,2048,8192,2816,8760.26,10746.866,8786.44,0.0132
mixed,16,2,0.125,4.0,2048,8192,4096,16384,5632,9833.098,14288.904,10387.667,0.1245
pure,16,3,0.1875,4.0,0,0,128,512,200,90.724,185.218,93.024,0.0243
pure,16,3,0.1875,4.0,0,0,256,1024,400,151.107,296.676,151.234,0.0009
pure,16,3,0.1875,4.0,0,0,512,2048,800,248.068,512.165,253.444,0.0204
pure,16,3,0.1875,4.0,0,0,1024,4096,1600,418.848,938.95,427.907,0.0174
pure,16,3,0.1875,4.0,0,0,2048,8192,3200,750.246,1777.676,779.782,0.0287
pure,16,3,0.1875,4.0,0,0,4096,16384,6400,1417.131,3469.372,1452.655,0.0173
mixed,16,3,0.1875,4.0,16,0,128,512,200,156.961,304.065,196.096,0.266
mixed,16,3,0.1875,4.0,16,0,256,1024,400,257.154,499.043,313.538,0.2331
mixed,16,3,0.1875,4.0,16,0,512,2048,800,404.547,887.976,519.493,0.2378
mixed,16,3,0.1875,4.0,16,0,1024,4096,1600,695.75,1665.037,957.002,0.2695
mixed,16,3,0.1875,4.0,16,0,2048,8192,3200,1322.087,3246.488,1825.329,0.2615
mixed,16,3,0.1875,4.0,16,0,4096,16384,6400,2552.818,6399.886,3582.844,0.2677
mixed,16,3,0.1875,4.0,16,512,128,512,200,197.248,337.793,203.491,0.0444
mixed,16,3,0.1875,4.0,16,512,256,1024,400,290.179,573.029,322.083,0.1128
mixed,16,3,0.1875,4.0,16,512,512,2048,800,456.067,983.621,545.796,0.1701
mixed,16,3,0.1875,4.0,16,512,1024,4096,1600,793.51,1758.733,973.0,0.186
mixed,16,3,0.1875,4.0,16,512,2048,8192,3200,1415.786,3321.049,1839.246,0.2223
mixed,16,3,0.1875,4.0,16,512,4096,16384,6400,2640.788,6447.317,3592.479,0.25
mixed,16,3,0.1875,4.0,16,1024,128,512,200,245.41,385.027,267.523,0.1584
mixed,16,3,0.1875,4.0,16,1024,256,1024,400,339.139,578.468,326.882,-0.0512
mixed,16,3,0.1875,4.0,16,1024,512,2048,800,483.908,1052.968,546.18,0.1094
mixed,16,3,0.1875,4.0,16,1024,1024,4096,1600,818.28,1854.159,978.758,0.1549
mixed,16,3,0.1875,4.0,16,1024,2048,8192,3200,1516.043,3416.349,1843.594,0.1724
mixed,16,3,0.1875,4.0,16,1024,4096,16384,6400,2736.919,6515.987,3580.316,0.2232
mixed,16,3,0.1875,4.0,16,2048,128,512,200,341.7,482.981,364.419,0.1608
mixed,16,3,0.1875,4.0,16,2048,256,1024,400,437.06,673.413,427.812,-0.0391
mixed,16,3,0.1875,4.0,16,2048,512,2048,800,580.998,1062.441,564.771,-0.0337
mixed,16,3,0.1875,4.0,16,2048,1024,4096,1600,871.142,2015.121,980.487,0.0956
mixed,16,3,0.1875,4.0,16,2048,2048,8192,3200,1595.535,3609.851,1848.623,0.1256
mixed,16,3,0.1875,4.0,16,2048,4096,16384,6400,2920.533,6726.714,3587.353,0.1752
mixed,16,3,0.1875,4.0,16,4096,128,512,200,534.117,673.031,555.588,0.1546
mixed,16,3,0.1875,4.0,16,4096,256,1024,400,627.555,867.944,619.333,-0.0342
