regime,n,nb,ratio,skew,pc,kp,kvs,kv_big,kv_mean,t_mean_us,t_max_us,t_skew_us,alpha
mixed,8,3,0.375,4.0,16,2048,2048,8192,4352,228.512,271.648,213.952,-0.3375
mixed,8,3,0.375,4.0,16,2048,4096,16384,8704,285.152,483.426,373.665,0.4464
mixed,8,3,0.375,4.0,16,4096,128,512,272,81.76,80.224,83.328,
mixed,8,3,0.375,4.0,16,4096,256,1024,544,80.032,109.664,95.808,0.5324
mixed,8,3,0.375,4.0,16,4096,512,2048,1088,109.792,147.264,115.489,0.152
mixed,8,3,0.375,4.0,16,4096,1024,4096,2176,152.769,221.312,159.904,0.1041
mixed,8,3,0.375,4.0,16,4096,2048,8192,4352,227.936,378.24,216.512,-0.076
mixed,8,3,0.375,4.0,16,4096,4096,16384,8704,393.537,487.329,377.537,-0.1706
mixed,8,3,0.375,4.0,16,8192,128,512,272,101.121,115.072,99.2,-0.1377
mixed,8,3,0.375,4.0,16,8192,256,1024,544,115.169,109.024,106.912,
mixed,8,3,0.375,4.0,16,8192,512,2048,1088,110.912,156.48,133.216,0.4895
mixed,8,3,0.375,4.0,16,8192,1024,4096,2176,161.184,239.552,167.2,0.0768
mixed,8,3,0.375,4.0,16,8192,2048,8192,4352,244.833,378.943,253.088,0.0616
mixed,8,3,0.375,4.0,16,8192,4096,16384,8704,393.024,690.273,377.248,-0.0531
mixed,8,3,0.375,4.0,32,0,128,512,272,51.904,71.744,59.328,0.3742
mixed,8,3,0.375,4.0,32,0,256,1024,544,72.321,79.744,64.416,-1.0649
mixed,8,3,0.375,4.0,32,0,512,2048,1088,80.864,109.792,82.496,0.0564
mixed,8,3,0.375,4.0,32,0,1024,4096,2176,112.386,165.184,147.264,0.6606
mixed,8,3,0.375,4.0,32,0,2048,8192,4352,171.009,271.808,242.752,0.7117
mixed,8,3,0.375,4.0,32,0,4096,16384,8704,283.392,482.753,422.623,0.6984
mixed,8,3,0.375,4.0,32,512,128,512,272,83.839,89.632,79.904,-0.6793
mixed,8,3,0.375,4.0,32,512,256,1024,544,89.728,107.84,72.32,-0.9611
mixed,8,3,0.375,4.0,32,512,512,2048,1088,111.008,129.792,84.928,-1.3884
mixed,8,3,0.375,4.0,32,512,1024,4096,2176,133.248,166.368,145.536,0.371
mixed,8,3,0.375,4.0,32,512,2048,8192,4352,170.72,272.832,240.193,0.6804
mixed,8,3,0.375,4.0,32,512,4096,16384,8704,285.378,484.257,423.682,0.6954
mixed,8,3,0.375,4.0,32,1024,128,512,272,71.744,91.328,70.528,-0.0621
mixed,8,3,0.375,4.0,32,1024,256,1024,544,90.848,111.808,97.6,0.3221
mixed,8,3,0.375,4.0,32,1024,512,2048,1088,114.656,157.536,88.642,-0.6067
mixed,8,3,0.375,4.0,32,1024,1024,4096,2176,162.944,177.44,116.96,-3.1722
mixed,8,3,0.375,4.0,32,1024,2048,8192,4352,180.096,275.552,242.176,0.6504
mixed,8,3,0.375,4.0,32,1024,4096,16384,8704,286.24,485.792,423.648,0.6886
mixed,8,3,0.375,4.0,32,2048,128,512,272,77.44,96.639,90.624,0.6867
mixed,8,3,0.375,4.0,32,2048,256,1024,544,97.568,118.016,98.56,0.0485
mixed,8,3,0.375,4.0,32,2048,512,2048,1088,119.488,158.112,125.216,0.1483
mixed,8,3,0.375,4.0,32,2048,1024,4096,2176,164.608,249.696,123.008,-0.4889
mixed,8,3,0.375,4.0,32,2048,2048,8192,4352,258.4,282.913,243.84,-0.594
mixed,8,3,0.375,4.0,32,2048,4096,16384,8704,289.889,488.929,422.944,0.6685
mixed,8,3,0.375,4.0,32,4096,128,512,272,96.896,86.176,96.576,
mixed,8,3,0.375,4.0,32,4096,256,1024,544,86.656,124.001,109.376,0.6084
mixed,8,3,0.375,4.0,32,4096,512,2048,1088,125.472,166.336,129.44,0.0971
mixed,8,3,0.375,4.0,32,4096,1024,4096,2176,175.264,250.272,175.744,0.0064
mixed,8,3,0.375,4.0,32,4096,2048,8192,4352,260.384,433.024,245.408,-0.0867
mixed,8,3,0.375,4.0,32,4096,4096,16384,8704,443.072,495.105,425.793,-0.3321
mixed,8,3,0.375,4.0,32,8192,128,512,272,113.76,131.328,110.913,-0.1621
mixed,8,3,0.375,4.0,32,8192,256,1024,544,131.936,115.361,119.84,
mixed,8,3,0.375,4.0,32,8192,512,2048,1088,117.824,177.888,146.88,0.4838
mixed,8,3,0.375,4.0,32,8192,1024,4096,2176,185.312,276.832,189.088,0.0413
mixed,8,3,0.375,4.0,32,8192,2048,8192,4352,285.057,432.194,290.144,0.0346
mixed,8,3,0.375,4.0,32,8192,4096,16384,8704,444.48,788.738,429.504,-0.0435
mixed,8,3,0.375,4.0,64,0,128,512,272,52.64,74.144,59.968,0.3408
mixed,8,3,0.375,4.0,64,0,256,1024,544,74.464,86.912,65.152,-0.7481
mixed,8,3,0.375,4.0,64,0,512,2048,1088,89.984,117.632,82.592,-0.2674
mixed,8,3,0.375,4.0,64,0,1024,4096,2176,118.72,167.552,147.168,0.5826
mixed,8,3,0.375,4.0,64,0,2048,8192,4352,172.32,275.36,243.616,0.6919
mixed,8,3,0.375,4.0,64,0,4096,16384,8704,285.985,484.739,426.656,0.7078
mixed,8,3,0.375,4.0,64,512,128,512,272,72.32,90.56,68.224,-0.2246
mixed,8,3,0.375,4.0,64,512,256,1024,544,91.935,107.711,94.304,0.1502
mixed,8,3,0.375,4.0,64,512,512,2048,1088,110.656,133.248,85.92,-1.0949
mixed,8,3,0.375,4.0,64,512,1024,4096,2176,142.304,190.753,117.472,-0.5125
mixed,8,3,0.375,4.0,64,512,2048,8192,4352,197.12,275.138,241.696,0.5714
mixed,8,3,0.375,4.0,64,512,4096,16384,8704,290.368,487.552,426.463,0.6902
mixed,8,3,0.375,4.0,64,1024,128,512,272,75.968,95.232,90.4,0.7492
mixed,8,3,0.375,4.0,64,1024,256,1024,544,95.072,113.665,98.304,0.1738
mixed,8,3,0.375,4.0,64,1024,512,2048,1088,116.352,156.865,117.792,0.0355
mixed,8,3,0.375,4.0,64,1024,1024,4096,2176,162.688,208.802,118.72,-0.9535
mixed,8,3,0.375,4.0,64,1024,2048,8192,4352,215.872,320.512,238.944,0.2205
mixed,8,3,0.375,4.0,64,1024,4096,16384,8704,320.608,491.873,426.497,0.6183
mixed,8,3,0.375,4.0,64,2048,128,512,272,94.753,84.64,97.824,
mixed,8,3,0.375,4.0,64,2048,256,1024,544,84.16,119.648,109.185,0.7052
mixed,8,3,0.375,4.0,64,2048,512,2048,1088,122.049,159.969,125.536,0.092
mixed,8,3,0.375,4.0,64,2048,1024,4096,2176,168.768,251.456,163.84,-0.0596
mixed,8,3,0.375,4.0,64,2048,2048,8192,4352,257.185,357.952,245.664,-0.1143
mixed,8,3,0.375,4.0,64,2048,4096,16384,8704,368.608,510.977,426.721,0.4082
mixed,8,3,0.375,4.0,64,4096,128,512,272,111.841,126.081,109.6,-0.1574
mixed,8,3,0.375,4.0,64,4096,256,1024,544,126.784,106.688,116.928,
mixed,8,3,0.375,4.0,64,4096,512,2048,1088,106.944,171.296,136.864,0.4649
mixed,8,3,0.375,4.0,64,4096,1024,4096,2176,179.04,253.792,175.744,-0.0441
mixed,8,3,0.375,4.0,64,4096,2048,8192,4352,261.792,431.073,253.504,-0.049
mixed,8,3,0.375,4.0,64,4096,4096,16384,8704,442.784,633.248,429.794,-0.0682
mixed,8,3,0.375,4.0,64,8192,128,512,272,134.016,145.6,130.016,-0.3453
mixed,8,3,0.375,4.0,64,8192,256,1024,544,145.088,177.536,133.76,-0.3491
mixed,8,3,0.375,4.0,64,8192,512,2048,1088,177.44,149.184,158.784,
mixed,8,3,0.375,4.0,64,8192,1024,4096,2176,150.592,280.224,200.768,0.3871
mixed,8,3,0.375,4.0,64,8192,2048,8192,4352,288.864,436.416,285.696,-0.0215
mixed,8,3,0.375,4.0,64,8192,4096,16384,8704,448.383,783.904,432.897,-0.0462
mixed,8,3,0.375,4.0,128,0,128,512,272,53.536,77.408,72.48,0.7936
mixed,8,3,0.375,4.0,128,0,256,1024,544,78.175,91.584,73.568,-0.3436
mixed,8,3,0.375,4.0,128,0,512,2048,1088,91.296,120.096,84.992,-0.2189
mixed,8,3,0.375,4.0,128,0,1024,4096,2176,127.168,171.712,151.36,0.5431
mixed,8,3,0.375,4.0,128,0,2048,8192,4352,179.968,280.544,246.336,0.6599
mixed,8,3,0.375,4.0,128,0,4096,16384,8704,291.905,491.682,430.145,0.692
mixed,8,3,0.375,4.0,128,512,128,512,272,75.84,98.08,95.392,0.8791
mixed,8,3,0.375,4.0,128,512,256,1024,544,98.592,110.976,75.2,-1.8889
mixed,8,3,0.375,4.0,128,512,512,2048,1088,113.984,140.96,115.296,0.0486
mixed,8,3,0.375,4.0,128,512,1024,4096,2176,147.264,195.648,128.288,-0.3922
mixed,8,3,0.375,4.0,128,512,2048,8192,4352,200.48,301.856,245.472,0.4438
mixed,8,3,0.375,4.0,128,512,4096,16384,8704,315.359,494.464,425.953,0.6175
mixed,8,3,0.375,4.0,128,1024,128,512,272,102.464,85.472,85.28,
mixed,8,3,0.375,4.0,128,1024,256,1024,544,85.088,121.856,108.992,0.6501
mixed,8,3,0.375,4.0,128,1024,512,2048,1088,123.296,158.881,127.296,0.1124
mixed,8,3,0.375,4.0,128,1024,1024,4096,2176,165.856,213.344,161.568,-0.0903
mixed,8,3,0.375,4.0,128,1024,2048,8192,4352,221.379,322.496,186.656,-0.3434
mixed,8,3,0.375,4.0,128,1024,4096,16384,8704,335.649,530.754,429.249,0.4797
mixed,8,3,0.375,4.0,128,2048,128,512,272,114.273,126.272,109.408,-0.4055
mixed,8,3,0.375,4.0,128,2048,256,1024,544,124.992,106.08,119.072,
mixed,8,3,0.375,4.0,128,2048,512,2048,1088,106.273,167.712,142.08,0.5828
mixed,8,3,0.375,4.0,128,2048,1024,4096,2176,173.024,255.041,171.328,-0.0207
mixed,8,3,0.375,4.0,128,2048,2048,8192,4352,262.624,362.144,249.953,-0.1273
mixed,8,3,0.375,4.0,128,2048,4096,16384,8704,373.728,569.794,427.329,0.2734
mixed,8,3,0.375,4.0,128,4096,128,512,272,138.528,148.192,134.688,-0.3974
mixed,8,3,0.375,4.0,128,4096,256,1024,544,148.512,169.344,139.136,-0.4501
mixed,8,3,0.375,4.0,128,4096,512,2048,1088,168.256,144.64,162.784,
mixed,8,3,0.375,4.0,128,4096,1024,4096,2176,149.856,261.504,202.208,0.4689
mixed,8,3,0.375,4.0,128,4096,2048,8192,4352,272.832,436.032,262.624,-0.0625
mixed,8,3,0.375,4.0,128,4096,4096,16384,8704,446.529,643.009,422.464,-0.1225
mixed,8,3,0.375,4.0,128,8192,128,512,272,167.904,177.344,175.68,0.8237
mixed,8,3,0.375,4.0,128,8192,256,1024,544,177.568,222.688,194.816,0.3823
mixed,8,3,0.375,4.0,128,8192,512,2048,1088,222.944,269.056,201.664,-0.4615
mixed,8,3,0.375,4.0,128,8192,1024,4096,2176,273.12,225.216,259.424,
mixed,8,3,0.375,4.0,128,8192,2048,8192,4352,232.832,445.824,328.128,0.4474
mixed,8,3,0.375,4.0,128,8192,4096,16384,8704,459.264,790.338,440.834,-0.0557
mixed,8,3,0.375,4.0,256,0,128,512,272,55.456,85.536,77.44,0.7309
mixed,8,3,0.375,4.0,256,0,256,1024,544,85.952,97.632,77.152,-0.7534
mixed,8,3,0.375,4.0,256,0,512,2048,1088,100.544,127.489,96.192,-0.1615
mixed,8,3,0.375,4.0,256,0,1024,4096,2176,136.0,183.744,139.296,0.069
mixed,8,3,0.375,4.0,256,0,2048,8192,4352,189.153,287.169,222.336,0.3385
mixed,8,3,0.375,4.0,256,0,4096,16384,8704,302.977,501.249,382.978,0.4035
mixed,8,3,0.375,4.0,256,512,128,512,272,111.04,81.696,106.272,
mixed,8,3,0.375,4.0,256,512,256,1024,544,82.656,118.496,100.736,0.5045
mixed,8,3,0.375,4.0,256,512,512,2048,1088,121.248,148.896,115.936,-0.1921
mixed,8,3,0.375,4.0,256,512,1024,4096,2176,153.344,201.536,140.96,-0.257
mixed,8,3,0.375,4.0,256,512,2048,8192,4352,207.872,309.601,222.976,0.1485
mixed,8,3,0.375,4.0,256,512,4096,16384,8704,324.832,519.264,384.672,0.3078
mixed,8,3,0.375,4.0,256,1024,128,512,272,119.52,129.44,125.152,0.5677
mixed,8,3,0.375,4.0,256,1024,256,1024,544,130.4,102.272,125.791,
mixed,8,3,0.375,4.0,256,1024,512,2048,1088,102.24,167.745,132.833,0.467
mixed,8,3,0.375,4.0,256,1024,1024,4096,2176,173.825,219.968,155.839,-0.3898
mixed,8,3,0.375,4.0,256,1024,2048,8192,4352,228.864,332.16,223.713,-0.0499
mixed,8,3,0.375,4.0,256,1024,4096,16384,8704,343.52,541.505,390.624,0.2379
mixed,8,3,0.375,4.0,256,2048,128,512,272,137.632,147.168,145.344,0.8087
mixed,8,3,0.375,4.0,256,2048,256,1024,544,146.496,169.824,163.105,0.712
mixed,8,3,0.375,4.0,256,2048,512,2048,1088,169.024,140.96,167.52,
mixed,8,3,0.375,4.0,256,2048,1024,4096,2176,142.816,264.961,201.633,0.4815
mixed,8,3,0.375,4.0,256,2048,2048,8192,4352,270.594,375.264,242.112,-0.2721
mixed,8,3,0.375,4.0,256,2048,4096,16384,8704,387.008,584.001,392.032,0.0255
mixed,8,3,0.375,4.0,256,4096,128,512,272,175.904,185.792,183.552,0.7735
mixed,8,3,0.375,4.0,256,4096,256,1024,544,185.633,204.352,200.672,0.8034
mixed,8,3,0.375,4.0,256,4096,512,2048,1088,205.248,251.873,242.816,0.8057
mixed,8,3,0.375,4.0,256,4096,1024,4096,2176,252.0,217.889,250.113,
mixed,8,3,0.375,4.0,256,4096,2048,8192,4352,227.009,446.721,325.921,0.4502
mixed,8,3,0.375,4.0,256,4096,4096,16384,8704,461.185,652.961,405.632,-0.2897
mixed,8,3,0.375,4.0,256,8192,128,512,272,252.832,263.712,261.346,0.7825
mixed,8,3,0.375,4.0,256,8192,256,1024,544,262.816,287.84,282.688,0.7941
mixed,8,3,0.375,4.0,256,8192,512,2048,1088,288.736,329.952,325.792,0.8991
mixed,8,3,0.375,4.0,256,8192,1024,4096,2176,338.657,411.488,404.128,0.8989
mixed,8,3,0.375,4.0,256,8192,2048,8192,4352,414.337,385.152,412.768,
mixed,8,3,0.375,4.0,256,8192,4096,16384,8704,400.16,801.473,563.458,0.4069
mixed,8,3,0.375,4.0,512,0,128,512,272,81.76,82.079,77.408,-13.6426
mixed,8,3,0.375,4.0,512,0,256,1024,544,82.144,89.729,87.553,0.7131
mixed,8,3,0.375,4.0,512,0,512,2048,1088,90.528,127.617,124.32,0.9111
mixed,8,3,0.375,4.0,512,0,1024,4096,2176,134.336,206.016,199.424,0.908
mixed,8,3,0.375,4.0,512,0,2048,8192,4352,211.905,353.792,349.92,0.9727
mixed,8,3,0.375,4.0,512,0,4096,16384,8704,373.471,649.888,637.376,0.9547
mixed,8,3,0.375,4.0,512,512,128,512,272,99.136,107.839,101.792,0.3052
mixed,8,3,0.375,4.0,512,512,256,1024,544,109.024,118.946,112.672,0.3677
mixed,8,3,0.375,4.0,512,512,512,2048,1088,118.592,129.857,124.576,0.5312
mixed,8,3,0.375,4.0,512,512,1024,4096,2176,134.016,203.584,200.0,0.9485
mixed,8,3,0.375,4.0,512,512,2048,8192,4352,214.528,356.961,351.585,0.9623
mixed,8,3,0.375,4.0,512,512,4096,16384,8704,374.817,649.282,641.154,0.9704
mixed,8,3,0.375,4.0,512,1024,128,512,272,118.401,126.208,120.704,0.295
mixed,8,3,0.375,4.0,512,1024,256,1024,544,125.12,146.56,138.305,0.615
mixed,8,3,0.375,4.0,512,1024,512,2048,1088,148.256,160.16,148.928,0.0565
mixed,8,3,0.375,4.0,512,1024,1024,4096,2176,160.896,204.192,198.88,0.8773
mixed,8,3,0.375,4.0,512,1024,2048,8192,4352,214.528,359.872,355.2,0.9679
mixed,8,3,0.375,4.0,512,1024,4096,16384,8704,379.424,658.208,647.264,0.9607
mixed,8,3,0.375,4.0,512,2048,128,512,272,162.752,169.824,159.008,-0.5294
mixed,8,3,0.375,4.0,512,2048,256,1024,544,170.656,191.008,178.721,0.3963
mixed,8,3,0.375,4.0,512,2048,512,2048,1088,191.296,231.039,217.088,0.649
mixed,8,3,0.375,4.0,512,2048,1024,4096,2176,233.088,233.376,217.024,-55.7778
mixed,8,3,0.375,4.0,512,2048,2048,8192,4352,234.912,367.328,358.464,0.9331
mixed,8,3,0.375,4.0,512,2048,4096,16384,8704,382.688,659.042,647.486,0.9582
mixed,8,3,0.375,4.0,512,4096,128,512,272,233.376,242.207,234.977,0.1813
mixed,8,3,0.375,4.0,512,4096,256,1024,544,243.295,268.417,255.554,0.488
mixed,8,3,0.375,4.0,512,4096,512,2048,1088,269.248,310.944,296.673,0.6577
mixed,8,3,0.375,4.0,512,4096,1024,4096,2176,319.232,387.68,374.368,0.8055
mixed,8,3,0.375,4.0,512,4096,2048,8192,4352,391.168,390.369,381.152,
mixed,8,3,0.375,4.0,512,4096,4096,16384,8704,393.12,661.826,651.84,0.9628
mixed,8,3,0.375,4.0,512,8192,128,512,272,392.065,402.528,394.912,0.2721
mixed,8,3,0.375,4.0,512,8192,256,1024,544,400.0,423.777,416.224,0.6823
mixed,8,3,0.375,4.0,512,8192,512,2048,1088,420.672,463.744,453.857,0.7705
mixed,8,3,0.375,4.0,512,8192,1024,4096,2176,465.952,538.626,531.906,0.9075
mixed,8,3,0.375,4.0,512,8192,2048,8192,4352,548.544,682.72,676.0,0.9499
mixed,8,3,0.375,4.0,512,8192,4096,16384,8704,687.329,698.595,679.968,-0.6534
mixed,8,3,0.375,4.0,1024,0,128,512,272,125.184,134.048,127.2,0.2274
mixed,8,3,0.375,4.0,1024,0,256,1024,544,134.464,143.84,132.128,-0.2491
mixed,8,3,0.375,4.0,1024,0,512,2048,1088,144.224,157.76,140.8,-0.253
mixed,8,3,0.375,4.0,1024,0,1024,4096,2176,165.312,215.392,209.408,0.8805
mixed,8,3,0.375,4.0,1024,0,2048,8192,4352,225.632,371.105,366.273,0.9668
mixed,8,3,0.375,4.0,1024,0,4096,16384,8704,390.912,669.024,658.88,0.9635
mixed,8,3,0.375,4.0,1024,512,128,512,272,158.208,167.232,161.312,0.344
mixed,8,3,0.375,4.0,1024,512,256,1024,544,166.209,186.272,178.976,0.6363
mixed,8,3,0.375,4.0,1024,512,512,2048,1088,187.136,199.456,184.32,-0.2286
mixed,8,3,0.375,4.0,1024,512,1024,4096,2176,198.112,246.88,208.224,0.2073
mixed,8,3,0.375,4.0,1024,512,2048,8192,4352,247.776,376.482,367.52,0.9304
mixed,8,3,0.375,4.0,1024,512,4096,16384,8704,393.474,673.827,660.096,0.951
mixed,8,3,0.375,4.0,1024,1024,128,512,272,194.592,203.233,198.56,0.4592
mixed,8,3,0.375,4.0,1024,1024,256,1024,544,202.432,226.432,215.584,0.548
mixed,8,3,0.375,4.0,1024,1024,512,2048,1088,227.104,257.056,240.0,0.4306
mixed,8,3,0.375,4.0,1024,1024,1024,4096,2176,257.121,276.129,244.608,-0.6583
mixed,8,3,0.375,4.0,1024,1024,2048,8192,4352,286.209,379.136,372.608,0.9298
mixed,8,3,0.375,4.0,1024,1024,4096,16384,8704,397.663,674.752,665.538,0.9667
mixed,8,3,0.375,4.0,1024,2048,128,512,272,272.16,274.72,271.872,-0.1125
mixed,8,3,0.375,4.0,1024,2048,256,1024,544,273.953,295.04,275.52,0.0743
mixed,8,3,0.375,4.0,1024,2048,512,2048,1088,295.296,338.209,313.505,0.4243
mixed,8,3,0.375,4.0,1024,2048,1024,4096,2176,342.528,361.6,338.272,-0.2232
mixed,8,3,0.375,4.0,1024,2048,2048,8192,4352,360.224,476.927,375.168,0.1281
mixed,8,3,0.375,4.0,1024,2048,4096,16384,8704,479.04,684.448,667.041,0.9153
mixed,8,3,0.375,4.0,1024,4096,128,512,272,434.656,440.8,438.464,0.6198
mixed,8,3,0.375,4.0,1024,4096,256,1024,544,440.065,459.874,441.537,0.0743
mixed,8,3,0.375,4.0,1024,4096,512,2048,1088,464.769,502.945,467.392,0.0687
mixed,8,3,0.375,4.0,1024,4096,1024,4096,2176,512.097,581.344,549.921,0.5462
mixed,8,3,0.375,4.0,1024,4096,2048,8192,4352,591.457,601.537,561.921,-2.9302
mixed,8,3,0.375,4.0,1024,4096,4096,16384,8704,601.441,776.61,677.409,0.4337
mixed,8,3,0.375,4.0,1024,8192,128,512,272,747.969,755.361,747.49,-0.0648
mixed,8,3,0.375,4.0,1024,8192,256,1024,544,754.689,782.048,756.961,0.083
mixed,8,3,0.375,4.0,1024,8192,512,2048,1088,776.29,813.697,778.528,0.0598
mixed,8,3,0.375,4.0,1024,8192,1024,4096,2176,820.738,888.737,854.338,0.4941
mixed,8,3,0.375,4.0,1024,8192,2048,8192,4352,897.569,1032.001,1000.161,0.7632
mixed,8,3,0.375,4.0,1024,8192,4096,16384,8704,1041.473,1056.578,1022.146,-1.2795
mixed,8,3,0.375,4.0,2048,0,128,512,272,268.8,272.64,269.632,0.2167
mixed,8,3,0.375,4.0,2048,0,256,1024,544,274.209,292.0,276.768,0.1438
mixed,8,3,0.375,4.0,2048,0,512,2048,1088,291.52,316.481,291.296,-0.009
mixed,8,3,0.375,4.0,2048,0,1024,4096,2176,321.248,355.427,316.352,-0.1432
mixed,8,3,0.375,4.0,2048,0,2048,8192,4352,358.08,434.304,388.352,0.3971
mixed,8,3,0.375,4.0,2048,0,4096,16384,8704,440.0,697.536,683.808,0.9467
mixed,8,3,0.375,4.0,2048,512,128,512,272,342.082,346.048,344.32,0.5643
mixed,8,3,0.375,4.0,2048,512,256,1024,544,350.111,365.184,350.304,0.0128
mixed,8,3,0.375,4.0,2048,512,512,2048,1088,367.616,390.144,363.776,-0.1705
mixed,8,3,0.375,4.0,2048,512,1024,4096,2176,393.985,428.576,390.976,-0.087
mixed,8,3,0.375,4.0,2048,512,2048,8192,4352,427.936,512.256,440.032,0.1435
mixed,8,3,0.375,4.0,2048,512,4096,16384,8704,526.304,701.376,688.353,0.9256
mixed,8,3,0.375,4.0,2048,1024,128,512,272,421.568,423.904,422.08,0.2192
mixed,8,3,0.375,4.0,2048,1024,256,1024,544,421.761,439.584,420.992,-0.0431
mixed,8,3,0.375,4.0,2048,1024,512,2048,1088,441.92,459.776,433.473,-0.4731
mixed,8,3,0.375,4.0,2048,1024,1024,4096,2176,462.656,501.536,455.521,-0.1835
mixed,8,3,0.375,4.0,2048,1024,2048,8192,4352,504.641,577.888,524.256,0.2678
mixed,8,3,0.375,4.0,2048,1024,4096,16384,8704,586.304,746.305,690.943,0.654
mixed,8,3,0.375,4.0,2048,2048,128,512,272,569.986,572.706,568.897,-0.4004
mixed,8,3,0.375,4.0,2048,2048,256,1024,544,575.903,585.728,572.545,-0.3418
mixed,8,3,0.375,4.0,2048,2048,512,2048,1088,584.834,614.754,582.017,-0.0942
mixed,8,3,0.375,4.0,2048,2048,1024,4096,2176,619.776,668.256,634.304,0.2997
mixed,8,3,0.375,4.0,2048,2048,2048,8192,4352,667.36,725.378,651.808,-0.2681
mixed,8,3,0.375,4.0,2048,2048,4096,16384,8704,729.602,907.808,785.376,0.313
mixed,8,3,0.375,4.0,2048,4096,128,512,272,866.625,877.699,865.504,-0.1012
mixed,8,3,0.375,4.0,2048,4096,256,1024,544,875.456,882.018,868.834,-1.0091
mixed,8,3,0.375,4.0,2048,4096,512,2048,1088,882.625,904.48,878.944,-0.1684
mixed,8,3,0.375,4.0,2048,4096,1024,4096,2176,916.995,941.602,897.922,-0.7751
mixed,8,3,0.375,4.0,2048,4096,2048,8192,4352,953.697,1020.96,940.29,-0.1993
mixed,8,3,0.375,4.0,2048,4096,4096,16384,8704,1026.559,1189.251,1027.649,0.0067
mixed,8,3,0.375,4.0,2048,8192,128,512,272,1464.926,1478.791,1463.075,-0.1335
mixed,8,3,0.375,4.0,2048,8192,256,1024,544,1477.506,1476.899,1468.895,
mixed,8,3,0.375,4.0,2048,8192,512,2048,1088,1483.298,1512.419,1485.28,0.0681
mixed,8,3,0.375,4.0,2048,8192,1024,4096,2176,1521.223,1574.979,1520.1,-0.0209
mixed,8,3,0.375,4.0,2048,8192,2048,8192,4352,1584.577,1717.315,1624.004,0.297
mixed,8,3,0.375,4.0,2048,8192,4096,16384,8704,1736.516,1761.984,1676.833,-2.3435
mixed,8,3,0.375,4.0,4096,0,128,512,272,793.249,803.202,797.345,0.4115
mixed,8,3,0.375,4.0,4096,0,256,1024,544,805.57,814.017,805.857,0.034
mixed,8,3,0.375,4.0,4096,0,512,2048,1088,814.111,837.218,813.058,-0.0456
mixed,8,3,0.375,4.0,4096,0,1024,4096,2176,838.433,871.456,838.017,-0.0126
mixed,8,3,0.375,4.0,4096,0,2048,8192,4352,882.689,952.032,883.969,0.0185
mixed,8,3,0.375,4.0,4096,0,4096,16384,8704,958.724,1100.417,955.391,-0.0235
mixed,8,3,0.375,4.0,4096,512,128,512,272,954.049,961.218,960.127,0.8478
mixed,8,3,0.375,4.0,4096,512,256,1024,544,971.808,965.569,961.6,
mixed,8,3,0.375,4.0,4096,512,512,2048,1088,964.835,991.937,962.05,-0.1028
mixed,8,3,0.375,4.0,4096,512,1024,4096,2176,992.033,1028.609,993.792,0.0481
mixed,8,3,0.375,4.0,4096,512,2048,8192,4352,1032.867,1099.232,1040.643,0.1172
mixed,8,3,0.375,4.0,4096,512,4096,16384,8704,1106.53,1249.953,1113.954,0.0518
mixed,8,3,0.375,4.0,4096,1024,128,512,272,1094.464,1096.192,1080.512,-8.0741
mixed,8,3,0.375,4.0,4096,1024,256,1024,544,1096.896,1105.666,1102.433,0.6314
mixed,8,3,0.375,4.0,4096,1024,512,2048,1088,1105.122,1131.203,1106.881,0.0674
mixed,8,3,0.375,4.0,4096,1024,1024,4096,2176,1132.256,1162.722,1127.232,-0.1649
mixed,8,3,0.375,4.0,4096,1024,2048,8192,4352,1173.73,1235.137,1173.347,-0.0062
mixed,8,3,0.375,4.0,4096,1024,4096,16384,8704,1247.971,1386.563,1244.611,-0.0242
mixed,8,3,0.375,4.0,4096,2048,128,512,272,1380.804,1376.451,1378.433,
mixed,8,3,0.375,4.0,4096,2048,256,1024,544,1377.791,1393.058,1384.704,0.4528
mixed,8,3,0.375,4.0,4096,2048,512,2048,1088,1389.281,1421.889,1394.146,0.1492
mixed,8,3,0.375,4.0,4096,2048,1024,4096,2176,1411.521,1445.794,1423.971,0.3633
mixed,8,3,0.375,4.0,4096,2048,2048,8192,4352,1448.129,1527.174,1455.715,0.096
mixed,8,3,0.375,4.0,4096,2048,4096,16384,8704,1530.368,1666.179,1535.295,0.0363
mixed,8,3,0.375,4.0,4096,4096,128,512,272,1941.984,1947.523,1940.289,-0.306
mixed,8,3,0.375,4.0,4096,4096,256,1024,544,1941.344,1966.274,1950.27,0.358
mixed,8,3,0.375,4.0,4096,4096,512,2048,1088,1952.962,1984.1,1973.699,0.666
mixed,8,3,0.375,4.0,4096,4096,1024,4096,2176,1994.338,2021.955,1992.897,-0.0522
mixed,8,3,0.375,4.0,4096,4096,2048,8192,4352,2026.371,2096.706,2027.94,0.0223
mixed,8,3,0.375,4.0,4096,4096,4096,16384,8704,2106.916,2245.602,2099.775,-0.0515
mixed,8,3,0.375,4.0,4096,8192,128,512,272,3074.498,3104.517,3086.057,0.3851
mixed,8,3,0.375,4.0,4096,8192,256,1024,544,3101.219,3106.146,3088.32,-2.618
mixed,8,3,0.375,4.0,4096,8192,512,2048,1088,3127.873,3135.072,3128.801,0.1289
mixed,8,3,0.375,4.0,4096,8192,1024,4096,2176,3127.75,3151.618,3118.593,-0.3837
